Status,Neutral,Warehouse,Guid,Code,Type,Area,SubNode,Name,Latitude,Longitude,Level,Node
active,0,5,4ad49db7-9319-4ae8-9931-74fd5ac3eee7,Q7-CEN-156,path,CEN,[null],node156,18,13,1,root
active,0,5,8efe3779-e1b4-4a6c-95a2-c5c79b7841a1,Q7-CEN-157,path,CEN,[null],node157,18,12,1,root
active,0,5,2ac488d0-b241-4e45-9e9f-8291e31f02ca,Q7-CEN-158,path,CEN,[null],node158,18,11,1,root
active,0,5,3c889394-9fc1-499a-97df-50f32257a8fd,Q7-CEN-159,path,CEN,[null],node159,18,10,1,root
active,0,5,7a0b5b28-f675-4f49-a9ea-163408b92b00,Q7-CEN-160,path,CEN,[null],node160,18,9,1,root
active,0,5,ef36aee7-322f-4b46-bc21-8be4c6da4279,Q7-CEN-161,path,CEN,[null],node161,18,8,1,root
active,0,5,147557aa-dd05-42bf-8c53-4a91ac9cfc99,Q7-CEN-162,path,CEN,[null],node162,18,7,1,root
active,0,5,1b29278f-c65b-4a5f-9080-9da3e64cab77,Q7-CEN-163,path,CEN,[null],node163,18,6,1,root
active,0,5,20645c99-5aa5-4f1c-bb9f-280bad56f04a,Q7-CEN-164,path,CEN,[null],node164,18,5,1,root
active,0,5,1418c2e1-3c3d-4771-b569-a84f2c431668,Q7-CEN-165,path,CEN,[null],node165,18,4,1,root
active,0,5,2d6c7339-acc7-48ad-b9fa-d7f48a5fe06b,Q7-CEN-166,path,CEN,[null],node166,18,3,1,root
active,0,5,4392df5d-ee12-4d5d-9c97-66d05aa2668a,Q7-CEN-167,path,CEN,[null],node167,18,2,1,root
active,0,5,9bc9cc00-df7e-46be-bb1a-d2a69b4fac6b,Q7-CEN-168,path,CEN,[null],node168,18,1,1,root
active,0,5,a934ad98-50b5-4189-a925-b819cff3f8e5,Q7-CEN-1984,path,CEN,[null],node1984,18,0,1,root
active,1,5,ec0294cc-adcf-486a-a075-4c4a9bd70e35,Q7-CEN-2419,bincar,CEN,[null],node2419,17,30,1,root
active,0,5,f5719fea-7507-465c-96c6-be8ca4540738,Q7-CEN-2056,path,CEN,[null],node2056,17,29,1,root
active,1,5,13902a1f-1653-4ba1-ac0c-01986a895d9a,Q7-CEN-1137,bin,CEN,[null],node1137,17,28,1,root
active,1,5,98db02ae-0f4d-4aa1-a9e8-21b6dbcc9c72,Q7-CEN-1136,bin,CEN,[null],node1136,17,27,1,root
active,1,5,9720f411-1671-44f4-b1f0-a7843ad8b235,Q7-CEN-1135,bin,CEN,[null],node1135,17,26,1,root
active,1,5,8c29fc62-e1fa-4f01-aa55-1a61e0d2f87d,Q7-CEN-1134,bin,CEN,[null],node1134,17,25,1,root
active,1,5,02368dca-b85d-4485-8cf9-88e10c757384,Q7-CEN-1133,bin,CEN,[null],node1133,17,24,1,root
active,1,5,cb9a99a9-f5c5-4e64-8ab9-eb47cab54297,Q7-CEN-1132,bin,CEN,[null],node1132,17,23,1,root
active,1,5,0c29b2b4-8e0c-4eda-8aab-e5248bb57908,Q7-CEN-1131,bin,CEN,[null],node1131,17,22,1,root
active,1,5,b553d35b-3f6b-4b33-bd37-b0584b577674,Q7-CEN-1130,bin,CEN,[null],node1130,17,21,1,root
active,1,5,0061ff24-cf17-4e71-a785-a116a3d63a71,Q7-CEN-1129,bin,CEN,[null],node1129,17,20,1,root
active,1,5,d1355020-0199-4b3c-b5d0-d45d28bec255,Q7-CEN-1128,bin,CEN,[null],node1128,17,19,1,root
active,1,5,04441ccd-093e-48b9-98f5-9fe0e1080261,Q7-CEN-1127,bin,CEN,[null],node1127,17,18,1,root
active,1,5,f02be3cd-8104-4586-b065-e18d644abb20,Q7-CEN-1126,bin,CEN,[null],node1126,17,17,1,root
active,1,5,6b857056-a4db-43c6-8b6e-4b75d5cc1246,Q7-CEN-1125,bin,CEN,[null],node1125,17,16,1,root
active,0,5,f5719fea-7507-465c-96c6-be8ca4540738,Q7-CEN-2129,path,CEN,[null],node2129,17,15,1,root
active,1,5,e6b6e0f8-26f9-4e99-b234-a8b165f3c711,Q7-CEN-141,bin,CEN,[null],node141,17,14,1,root
active,1,5,620996da-29d5-4d82-9345-3793345da373,Q7-CEN-142,bin,CEN,[null],node142,17,13,1,root
active,1,5,d5aa4762-7315-4210-84ee-ba0c59b19a70,Q7-CEN-143,bin,CEN,[null],node143,17,12,1,root
active,1,5,d0363e21-ac1b-43fa-8c85-2aeafbee6ca5,Q7-CEN-144,bin,CEN,[null],node144,17,11,1,root
active,1,5,326bd41a-fa70-4e23-81a7-3725dc1f4108,Q7-CEN-145,bin,CEN,[null],node145,17,10,1,root
active,1,5,bf8e5907-204e-4939-8796-a6d2487f8b18,Q7-CEN-146,bin,CEN,[null],node146,17,9,1,root
active,1,5,3ca86a23-4d5a-4907-b82e-ff39729cd89f,Q7-CEN-147,bin,CEN,[null],node147,17,8,1,root
active,1,5,b47a2e0c-8c34-42a4-80ca-a71dbdd9732d,Q7-CEN-148,bin,CEN,[null],node148,17,7,1,root
active,1,5,3c7d16fc-3db8-43e7-a311-93dc15af2776,Q7-CEN-149,bin,CEN,[null],node149,17,6,1,root
active,1,5,5a46e800-57dc-496c-ab7d-af949afcf3f8,Q7-CEN-150,bin,CEN,[null],node150,17,5,1,root
active,1,5,d3266030-7b8e-4f60-a0ab-7aabb7581d72,Q7-CEN-151,bin,CEN,[null],node151,17,4,1,root
active,1,5,f5290aef-593f-48de-8cd7-7a7bb4741d01,Q7-CEN-152,bin,CEN,[null],node152,17,3,1,root
active,1,5,97f94af4-3ca2-4280-8295-a48c6e5bec38,Q7-CEN-153,bin,CEN,[null],node153,17,2,1,root
active,1,5,bdd9ef02-e56d-46e4-8835-5437f001418e,Q7-CEN-154,bin,CEN,[null],node154,17,1,1,root
active,0,5,16185e84-216e-4de8-9656-0600ced0fbaf,Q7-CEN-1983,path,CEN,[null],node1983,17,0,1,root
active,1,5,4d35b479-dcb0-4c13-a9de-28e954613e79,Q7-CEN-2418,bincar,CEN,[null],node2418,16,30,1,root
active,0,5,e2e2a0f0-d039-49c0-a5e6-f7d9e0897ff5,Q7-CEN-2055,path,CEN,[null],node2055,16,29,1,root
active,-1,5,2ec475c9-f334-451f-855e-5f380292ec21,Q7-CEN-1124,bin,CEN,[null],node1124,16,28,1,root
active,-1,5,bd8fae97-0d44-4701-87d2-cd85b736eb48,Q7-CEN-1123,bin,CEN,[null],node1123,16,27,1,root
active,-1,5,475d7016-85b3-4ffc-ab71-7ed2a64a8d91,Q7-CEN-1122,bin,CEN,[null],node1122,16,26,1,root
active,-1,5,4695b528-b374-42f9-b545-e7c1a703f7d2,Q7-CEN-1121,bin,CEN,[null],node1121,16,25,1,root
active,-1,5,59066d18-8bda-439a-a18c-1cdfe7ec1f2c,Q7-CEN-1120,bin,CEN,[null],node1120,16,24,1,root
active,-1,5,aefb94d5-8070-4278-a710-3418a56bbea1,Q7-CEN-1119,bin,CEN,[null],node1119,16,23,1,root
active,-1,5,d6c084a4-97a8-44e9-ab23-85e4467e5292,Q7-CEN-1118,bin,CEN,[null],node1118,16,22,1,root
active,-1,5,e5d0f686-11c2-4403-9e7d-5f78579dd500,Q7-CEN-1117,bin,CEN,[null],node1117,16,21,1,root
active,-1,5,b59a7442-c6c8-441a-9a31-de69ac121679,Q7-CEN-1116,bin,CEN,[null],node1116,16,20,1,root
active,-1,5,9aaa41a2-6ae5-48ab-bb44-a868bc4ab616,Q7-CEN-1115,bin,CEN,[null],node1115,16,19,1,root
active,-1,5,8815567a-3075-4f4d-a35f-2ccaa284f804,Q7-CEN-1114,bin,CEN,[null],node1114,16,18,1,root
active,-1,5,29e7c798-1fd8-4c4e-b3f3-492a60c06e60,Q7-CEN-1113,bin,CEN,[null],node1113,16,17,1,root
active,-1,5,e9cdf7c6-6b6d-467f-9308-19525c02c958,Q7-CEN-1112,bin,CEN,[null],node1112,16,16,1,root
active,0,5,e2e2a0f0-d039-49c0-a5e6-f7d9e0897ff5,Q7-CEN-2128,path,CEN,[null],node2128,16,15,1,root
active,-1,5,5c939b30-4e3e-48e8-b375-b0edf5f389a8,Q7-CEN-127,bin,CEN,[null],node127,16,14,1,root
active,-1,5,00d95c68-e346-4871-b9c8-3c1101217061,Q7-CEN-128,bin,CEN,[null],node128,16,13,1,root
active,-1,5,b6e825ed-4c66-488a-b720-a23d9cc32c38,Q7-CEN-129,bin,CEN,[null],node129,16,12,1,root
active,-1,5,d9ed345b-150e-449e-8fd8-7c7d9a479a64,Q7-CEN-130,bin,CEN,[null],node130,16,11,1,root
active,-1,5,1b98b010-c7cf-4391-a768-9c522da37c0d,Q7-CEN-131,bin,CEN,[null],node131,16,10,1,root
active,-1,5,6aa51463-63d8-4722-a6f5-67535ef48c24,Q7-CEN-132,bin,CEN,[null],node132,16,9,1,root
active,-1,5,94a488b1-a53b-4016-91cb-4bb0b0a2c032,Q7-CEN-133,bin,CEN,[null],node133,16,8,1,root
active,-1,5,0597f4f6-fe84-47cf-8b65-f743a68d1afb,Q7-CEN-134,bin,CEN,[null],node134,16,7,1,root
active,-1,5,1b210b45-0fb4-4b27-8d20-4581be0b7ea1,Q7-CEN-135,bin,CEN,[null],node135,16,6,1,root
active,-1,5,6b2f28e0-3293-4caf-946d-45a860ef0299,Q7-CEN-136,bin,CEN,[null],node136,16,5,1,root
active,-1,5,7e684e44-3812-444a-8088-994475079c5f,Q7-CEN-137,bin,CEN,[null],node137,16,4,1,root
active,-1,5,b13522d4-f78b-409b-a673-f67ca8f2fa87,Q7-CEN-138,bin,CEN,[null],node138,16,3,1,root
active,-1,5,3bfd4719-9583-43ee-8650-5f583dbe8707,Q7-CEN-139,bin,CEN,[null],node139,16,2,1,root
active,-1,5,0874e4c3-e630-4b9b-afb2-4a9f35fb091d,Q7-CEN-140,bin,CEN,[null],node140,16,1,1,root
active,0,5,93aa360c-62cf-41ea-81ec-82727d026082,Q7-CEN-1982,path,CEN,[null],node1982,16,0,1,root
active,1,5,aa051ee6-4925-4640-8fee-a60ac6d63b9a,Q7-CEN-2417,bincar,CEN,"[null,X I A 10]",node2417,15,30,1,root
active,0,5,0bae8f12-9444-431b-968a-4c695d0fa884,Q7-CEN-2054,path,CEN,[null],node2054,15,29,1,root
active,0,5,51c56a51-cd26-4298-8f53-15a31a85f5ee,Q7-CEN-1111,path,CEN,[null],node1111,15,28,1,root
active,0,5,0c737763-9e6e-4fab-808f-e0c12ed49c82,Q7-CEN-1110,path,CEN,[null],node1110,15,27,1,root
active,0,5,104d25ea-b686-4e7d-babe-fb2be6f35628,Q7-CEN-1109,path,CEN,[null],node1109,15,26,1,root
active,0,5,d3ba6a5a-883b-4f0b-a3ec-d9f79ac21c18,Q7-CEN-1108,path,CEN,[null],node1108,15,25,1,root
active,0,5,69e825c6-eaa0-4c77-89d4-1dc6985ed752,Q7-CEN-1107,path,CEN,[null],node1107,15,24,1,root
active,0,5,4d193a31-a626-4b6f-a0de-1603cea4ac66,Q7-CEN-1106,path,CEN,[null],node1106,15,23,1,root
active,0,5,b1bc99bb-b36c-4efc-af76-20d31b049f8a,Q7-CEN-1105,path,CEN,[null],node1105,15,22,1,root
active,0,5,156cd24c-6e17-479d-be7a-4fe93df90703,Q7-CEN-1104,path,CEN,[null],node1104,15,21,1,root
active,0,5,43a8dcee-21a6-4400-8007-c653c4dd081b,Q7-CEN-1103,path,CEN,[null],node1103,15,20,1,root
active,0,5,a79ede84-b5f5-4c49-9ef4-4817a144ba2f,Q7-CEN-1102,path,CEN,[null],node1102,15,19,1,root
active,0,5,d0f5d3a9-5824-4a9c-b1fb-5454057de9f7,Q7-CEN-1101,path,CEN,[null],node1101,15,18,1,root
active,0,5,f2f73800-0f4d-48e2-811d-302a77f507c9,Q7-CEN-1100,path,CEN,[null],node1100,15,17,1,root
active,0,5,3f6aa318-78e4-40b1-ac1a-2216565621e1,Q7-CEN-1099,path,CEN,[null],node1099,15,16,1,root
active,0,5,0bae8f12-9444-431b-968a-4c695d0fa884,Q7-CEN-2127,path,CEN,[null],node2127,15,15,1,root
active,0,5,01fa1f48-856a-4e70-977c-0b9aafd5fcf3,Q7-CEN-113,path,CEN,[null],node113,15,14,1,root
active,0,5,19a36da6-56c2-42d4-bfbd-7ccb54dc3b5e,Q7-CEN-114,path,CEN,[null],node114,15,13,1,root
active,0,5,843bd393-a54a-49f8-8afd-d76b824c9f9e,Q7-CEN-115,path,CEN,[null],node115,15,12,1,root
active,0,5,fcfa209e-53ff-4e75-98ae-da8bba8fc0e4,Q7-CEN-116,path,CEN,[null],node116,15,11,1,root
active,0,5,79fc67ee-88fd-4250-b800-cbec21119d75,Q7-CEN-117,path,CEN,[null],node117,15,10,1,root
active,0,5,7ce9356c-559a-4132-8c35-e39ad76f2207,Q7-CEN-118,path,CEN,[null],node118,15,9,1,root
active,0,5,d425e7f0-4e24-4d9e-8b92-6f35eb243cad,Q7-CEN-119,path,CEN,[null],node119,15,8,1,root
active,0,5,82ca006b-e56e-4d0e-854c-9a09bf5a6e48,Q7-CEN-120,path,CEN,[null],node120,15,7,1,root
active,0,5,c38132a1-51f7-41c4-a4c8-afced9ebc647,Q7-CEN-121,path,CEN,[null],node121,15,6,1,root
active,0,5,88518344-56cc-4cf4-b689-e655b29132d4,Q7-CEN-122,path,CEN,[null],node122,15,5,1,root
active,0,5,c630a2e1-03bb-45d1-8159-cfc2f4b262e6,Q7-CEN-123,path,CEN,[null],node123,15,4,1,root
active,0,5,75a4d150-784e-4faf-a66b-3947fa620853,Q7-CEN-124,path,CEN,[null],node124,15,3,1,root
active,0,5,529f98b3-f070-45f3-acb2-91d10d973bad,Q7-CEN-125,path,CEN,[null],node125,15,2,1,root
active,0,5,4de058d6-0531-4be6-b651-77d4fd089896,Q7-CEN-126,path,CEN,[null],node126,15,1,1,root
active,0,5,6adcfb1a-9bd1-418a-b16e-c6618fef29d0,Q7-CEN-1981,path,CEN,[null],node1981,15,0,1,root
active,1,5,4ac5bfe2-620d-42de-894f-17c68473755f,Q7-CEN-2416,bincar,CEN,"[null,X I A 09]",node2416,14,30,1,root
active,0,5,d9e30de9-2125-4eb1-90b8-d9138092f7f6,Q7-CEN-2053,path,CEN,[null],node2053,14,29,1,root
active,1,5,e7cb858d-854a-4449-a82f-43ed75c87ad1,Q7-CEN-1098,bin,CEN,[null],node1098,14,28,1,root
active,1,5,3e427642-2c2c-417d-bc8e-de7e1fe1beee,Q7-CEN-1097,bin,CEN,[null],node1097,14,27,1,root
active,1,5,f25cb029-775b-41ea-8e18-a67f0999d398,Q7-CEN-1096,bin,CEN,[null],node1096,14,26,1,root
active,1,5,e20644d6-0a5a-4cdc-86bd-bad797541b09,Q7-CEN-1095,bin,CEN,[null],node1095,14,25,1,root
active,1,5,0844fcaa-c5ca-41f0-a582-25383f2f4aae,Q7-CEN-1094,bin,CEN,[null],node1094,14,24,1,root
active,1,5,52ec53d0-46ad-4168-91a0-92762dec64af,Q7-CEN-1093,bin,CEN,[null],node1093,14,23,1,root
active,1,5,4b208eb2-3d0a-465d-9800-efef8457a0c9,Q7-CEN-1092,bin,CEN,[null],node1092,14,22,1,root
active,1,5,ba28e040-fdcf-49cc-a146-9f933a2b9de5,Q7-CEN-1091,bin,CEN,[null],node1091,14,21,1,root
active,1,5,733a2f5d-9746-46ab-ba47-289f963a886f,Q7-CEN-1090,bin,CEN,[null],node1090,14,20,1,root
active,1,5,a16a41ed-c134-4300-a48d-144d2fe695ff,Q7-CEN-1089,bin,CEN,[null],node1089,14,19,1,root
active,1,5,cc18e2f5-8597-4568-b44f-26bd7d3c2822,Q7-CEN-1088,bin,CEN,[null],node1088,14,18,1,root
active,1,5,ddb185a0-8c17-4de9-98b4-ac3a93d0423c,Q7-CEN-1087,bin,CEN,[null],node1087,14,17,1,root
active,1,5,db7d68fb-ba59-4146-a05e-0afacfe6c511,Q7-CEN-1086,bin,CEN,[null],node1086,14,16,1,root
active,0,5,d9e30de9-2125-4eb1-90b8-d9138092f7f6,Q7-CEN-2126,path,CEN,[null],node2126,14,15,1,root
active,1,5,57b1e49a-ada6-4979-a275-2c6f0ebc1d16,Q7-CEN-99,bin,CEN,[null],node99,14,14,1,root
active,1,5,a9325d45-87ba-4ff4-b77a-9cd272739bb3,Q7-CEN-100,bin,CEN,[null],node100,14,13,1,root
active,1,5,fceab264-85ab-4d0a-9f9e-81bbda1f387a,Q7-CEN-101,bin,CEN,[null],node101,14,12,1,root
active,1,5,437e9d79-33e3-4277-b604-c8652d9932e3,Q7-CEN-102,bin,CEN,[null],node102,14,11,1,root
active,1,5,a76faa01-becb-4f62-b792-bc8a96bc6b69,Q7-CEN-103,bin,CEN,[null],node103,14,10,1,root
active,1,5,cb9962bf-e88a-4614-952b-67cc678c763e,Q7-CEN-104,bin,CEN,[null],node104,14,9,1,root
active,1,5,9d5efe0d-1c39-45be-83fb-0bcf551a6981,Q7-CEN-105,bin,CEN,[null],node105,14,8,1,root
active,1,5,2380c58e-4d02-470d-99d4-08ecf75db753,Q7-CEN-106,bin,CEN,[null],node106,14,7,1,root
active,1,5,5380ba15-97f9-4e34-9363-8a5c322401a6,Q7-CEN-107,bin,CEN,[null],node107,14,6,1,root
active,1,5,a915f962-9b38-42b6-9c00-e7e9cb1825ed,Q7-CEN-108,bin,CEN,[null],node108,14,5,1,root
active,1,5,90c4168b-8706-45d5-b06d-8b905acaecf8,Q7-CEN-109,bin,CEN,[null],node109,14,4,1,root
active,1,5,b15bb04a-04d7-4645-9624-488ea1c41f2b,Q7-CEN-110,bin,CEN,[null],node110,14,3,1,root
active,1,5,349e6e9a-52a1-4b00-946c-aed73fb931f9,Q7-CEN-111,bin,CEN,[null],node111,14,2,1,root
active,1,5,49314d47-d969-4b2a-b72f-f5daca9dcd02,Q7-CEN-112,bin,CEN,[null],node112,14,1,1,root
active,0,5,a9d4da11-06c6-4907-a97a-493b32e04362,Q7-CEN-1980,path,CEN,[null],node1980,14,0,1,root
active,1,5,bfed858f-f3ee-4ae3-b6c1-ecc5539a3e97,Q7-CEN-2415,bincar,CEN,"[null,X I A 08]",node2415,13,30,1,root
active,0,5,972b408b-0511-4e9f-9011-d6c255a57017,Q7-CEN-2052,path,CEN,[null],node2052,13,29,1,root
active,-1,5,7ba30791-4322-49f9-bd91-4d14ffdf3b81,Q7-CEN-1085,bin,CEN,[null],node1085,13,28,1,root
active,-1,5,1edab88e-16d5-4a02-8a91-62f60af58411,Q7-CEN-1084,bin,CEN,[null],node1084,13,27,1,root
active,-1,5,1183c7e3-6710-474a-991d-c5e8917aefa2,Q7-CEN-1083,bin,CEN,[null],node1083,13,26,1,root
active,-1,5,63eb9fdf-f8da-4218-a14e-c1b2bee7c42a,Q7-CEN-1082,bin,CEN,[null],node1082,13,25,1,root
active,-1,5,e3c4b20f-32a8-4e0a-bfaf-e9d399317bbf,Q7-CEN-1081,bin,CEN,[null],node1081,13,24,1,root
active,-1,5,3f73a4d5-5a00-4862-9ab1-1807c0725b20,Q7-CEN-1080,bin,CEN,[null],node1080,13,23,1,root
active,-1,5,5695e4be-b1a4-4f18-aeb9-9f31a2ae9bd8,Q7-CEN-1079,bin,CEN,[null],node1079,13,22,1,root
active,-1,5,529f6551-ae39-4275-b6d3-7f096c0330e5,Q7-CEN-1078,bin,CEN,[null],node1078,13,21,1,root
active,-1,5,dd8f0ae1-3151-4fa2-ab26-da1e30e2b009,Q7-CEN-1077,bin,CEN,[null],node1077,13,20,1,root
active,-1,5,ca69fc18-749e-41b2-b1f2-29f160ba05ab,Q7-CEN-1076,bin,CEN,[null],node1076,13,19,1,root
active,-1,5,2c0398d5-8645-49d8-9e05-7c1e1bf319b6,Q7-CEN-1075,bin,CEN,[null],node1075,13,18,1,root
active,-1,5,c028a396-0b4f-4d59-a50e-6515da059c0a,Q7-CEN-1074,bin,CEN,[null],node1074,13,17,1,root
active,-1,5,9afe0faf-9ea8-4cee-908f-cd007722d9d1,Q7-CEN-1073,bin,CEN,[null],node1073,13,16,1,root
active,0,5,972b408b-0511-4e9f-9011-d6c255a57017,Q7-CEN-2125,path,CEN,[null],node2125,13,15,1,root
active,-1,5,75243650-25cd-43d7-a816-7973b595ffdb,Q7-CEN-85,bin,CEN,[null],node85,13,14,1,root
active,-1,5,261c4370-004d-483e-80f8-653b71756f95,Q7-CEN-86,bin,CEN,[null],node86,13,13,1,root
active,-1,5,760e0c79-f8df-438f-a71a-549e63856211,Q7-CEN-87,bin,CEN,[null],node87,13,12,1,root
active,-1,5,551248ef-c498-4b9b-b903-083325dc93ab,Q7-CEN-88,bin,CEN,[null],node88,13,11,1,root
active,-1,5,de17f467-7440-421e-a61c-16a796de1be5,Q7-CEN-89,bin,CEN,[null],node89,13,10,1,root
active,-1,5,a2f72621-c8bc-4b34-b658-c6d071f15469,Q7-CEN-90,bin,CEN,[null],node90,13,9,1,root
active,-1,5,5e460e7c-366d-4b45-a706-5a1012b2f9a6,Q7-CEN-91,bin,CEN,[null],node91,13,8,1,root
active,-1,5,e85e553f-1b27-4a60-9308-79f0f2f7350d,Q7-CEN-92,bin,CEN,[null],node92,13,7,1,root
active,-1,5,a4a05eee-e640-44e6-a06e-1745bc9f704f,Q7-CEN-93,bin,CEN,[null],node93,13,6,1,root
active,-1,5,cf7f6228-3b33-4a2b-97a9-45d657984a81,Q7-CEN-94,bin,CEN,[null],node94,13,5,1,root
active,-1,5,cfdad43d-0637-4f07-90eb-8c8a1060747a,Q7-CEN-95,bin,CEN,[null],node95,13,4,1,root
active,-1,5,4dc51a53-5fb0-4468-b02a-4a13232a4249,Q7-CEN-96,bin,CEN,[null],node96,13,3,1,root
active,-1,5,f24cf9b3-03c0-4d12-b101-bff106a3e578,Q7-CEN-97,bin,CEN,[null],node97,13,2,1,root
active,-1,5,09541545-8a9e-44eb-93f5-62cda4e5812c,Q7-CEN-98,bin,CEN,[null],node98,13,1,1,root
active,0,5,f49b1983-4817-499a-8afe-179775e1753a,Q7-CEN-1979,path,CEN,[null],node1979,13,0,1,root
active,1,5,0257035f-3db5-4767-ac8b-9bc78ead77b2,Q7-CEN-2414,bincar,CEN,"[null,X I A 07]",node2414,12,30,1,root
active,0,5,af6b30b5-63a2-4cb0-8c09-f2eacb50b92d,Q7-CEN-2051,path,CEN,[null],node2051,12,29,1,root
active,0,5,5beaaee4-864a-4a91-931a-770512b22c95,Q7-CEN-1072,path,CEN,[null],node1072,12,28,1,root
active,0,5,ea23a697-6fe9-497c-8014-686f253522ba,Q7-CEN-1071,path,CEN,[null],node1071,12,27,1,root
active,0,5,f25b9918-3673-4fdf-aa72-9144e89fbc64,Q7-CEN-1070,path,CEN,[null],node1070,12,26,1,root
active,0,5,ca9a7b0c-7d9f-4f9d-8e80-231cbda42f8b,Q7-CEN-1069,path,CEN,[null],node1069,12,25,1,root
active,0,5,a30ced75-0517-4a18-a496-bb85de279064,Q7-CEN-1068,path,CEN,[null],node1068,12,24,1,root
active,0,5,73bdeeef-2b4d-4153-ae13-7fd7d15a16bb,Q7-CEN-1067,path,CEN,[null],node1067,12,23,1,root
active,0,5,e91e02ab-2c10-46e5-86c6-af7f8b3c0575,Q7-CEN-1066,path,CEN,[null],node1066,12,22,1,root
active,0,5,9f264ef5-6d9f-4651-a70c-81312b5371dd,Q7-CEN-1065,path,CEN,[null],node1065,12,21,1,root
active,0,5,899a5795-db78-4bda-bd57-01054cf4c033,Q7-CEN-1064,path,CEN,[null],node1064,12,20,1,root
active,0,5,cf7fa84f-c619-4c29-a0f1-b28a29418b2f,Q7-CEN-1063,path,CEN,[null],node1063,12,19,1,root
active,0,5,67a36782-1a2b-4ed2-9c50-624f659a3552,Q7-CEN-1062,path,CEN,[null],node1062,12,18,1,root
active,0,5,6fec91ba-32ca-44f6-a0aa-cf0c107d9255,Q7-CEN-1061,path,CEN,[null],node1061,12,17,1,root
active,0,5,c5c7f22f-036b-4808-a611-4b0e39b80f16,Q7-CEN-1060,path,CEN,[null],node1060,12,16,1,root
active,0,5,af6b30b5-63a2-4cb0-8c09-f2eacb50b92d,Q7-CEN-2124,path,CEN,[null],node2124,12,15,1,root
active,0,5,36db27de-dd97-40f2-9539-dc1c09384d0a,Q7-CEN-71,path,CEN,[null],node71,12,14,1,root
active,0,5,b43a6eb0-238a-47f6-8783-c67593e839ef,Q7-CEN-72,path,CEN,[null],node72,12,13,1,root
active,0,5,ecf88130-9153-48ce-bd7f-45736ca277e4,Q7-CEN-73,path,CEN,[null],node73,12,12,1,root
active,0,5,8f488a53-4d8f-4e06-8534-e1074e85e13c,Q7-CEN-74,path,CEN,[null],node74,12,11,1,root
active,0,5,52bd2b9d-eab6-4328-a631-552e593a6406,Q7-CEN-75,path,CEN,[null],node75,12,10,1,root
active,0,5,e5f9276e-b899-4bab-9211-a56c125894ec,Q7-CEN-76,path,CEN,[null],node76,12,9,1,root
active,0,5,b4b92381-3279-450a-b351-c3938314f923,Q7-CEN-77,path,CEN,[null],node77,12,8,1,root
active,0,5,648befdb-9064-4ebb-82bb-19dde33ecd0f,Q7-CEN-78,path,CEN,[null],node78,12,7,1,root
active,0,5,19f04d21-2f6e-47b9-a890-285cf6e39806,Q7-CEN-79,path,CEN,[null],node79,12,6,1,root
active,0,5,0fb1576f-acf5-4a0b-a2ee-ad07585c7a5f,Q7-CEN-80,path,CEN,[null],node80,12,5,1,root
active,0,5,e54fe1be-a70f-41fc-9afc-16333b41527b,Q7-CEN-81,path,CEN,[null],node81,12,4,1,root
active,0,5,0063f1fe-4719-40e4-b11c-9e10bc9eb151,Q7-CEN-82,path,CEN,[null],node82,12,3,1,root
active,0,5,6f029a02-4b1d-4aa5-8414-d4b02cf2929e,Q7-CEN-83,path,CEN,[null],node83,12,2,1,root
active,0,5,8919c3a4-d80b-4e57-88c2-fb27b2ab7335,Q7-CEN-84,path,CEN,[null],node84,12,1,1,root
active,0,5,b02af619-ba51-48df-b98c-ca4f7781fcaf,Q7-CEN-1978,path,CEN,[null],node1978,12,0,1,root
active,1,5,bd421417-4944-4184-8947-c85833ef9205,Q7-CEN-2413,bincar,CEN,"[null,X I A 06]",node2413,11,30,1,root
active,0,5,7b57be78-8c09-4b48-8289-23dab00d39fa,Q7-CEN-2050,path,CEN,[null],node2050,11,29,1,root
active,1,5,1062dddd-40aa-4776-b55b-5fc08f1f224b,Q7-CEN-1059,bin,CEN,[null],node1059,11,28,1,root
active,1,5,f3cab7b5-dbf3-4ce9-a5aa-79994b98c407,Q7-CEN-1058,bin,CEN,[null],node1058,11,27,1,root
active,1,5,a84923f9-27ff-4944-90b6-500509c17013,Q7-CEN-1057,bin,CEN,[null],node1057,11,26,1,root
active,1,5,8c2edfc0-f2b7-46ee-9c15-5158e8458a28,Q7-CEN-1056,bin,CEN,[null],node1056,11,25,1,root
active,1,5,645c19b3-6c9b-4752-bc78-391e82aa6559,Q7-CEN-1055,bin,CEN,[null],node1055,11,24,1,root
active,1,5,314f01c3-b9ac-47b3-b4e1-47b02dfe39cc,Q7-CEN-1054,bin,CEN,[null],node1054,11,23,1,root
active,1,5,c49ff40d-972e-4e1d-846c-a9ef23af5406,Q7-CEN-1053,bin,CEN,[null],node1053,11,22,1,root
active,1,5,494b30a7-51b8-418c-9620-4ad1ae4556f1,Q7-CEN-1052,bin,CEN,[null],node1052,11,21,1,root
active,1,5,86654144-e6bf-4004-a433-9e9c23c16e7d,Q7-CEN-1051,bin,CEN,[null],node1051,11,20,1,root
active,1,5,bfe8c5b0-cf52-4351-b228-c4c21bfc0d2c,Q7-CEN-1050,bin,CEN,[null],node1050,11,19,1,root
active,1,5,c35cd2b8-9048-4db2-b9fc-5a23eee54f14,Q7-CEN-1049,bin,CEN,[null],node1049,11,18,1,root
active,1,5,55173d3e-052e-469f-8089-afab0756c189,Q7-CEN-1048,bin,CEN,[null],node1048,11,17,1,root
