Latitude,Longitude,Neutral,Code,Name,Type,SubNode,Warehouse,Area,Status,Level,Guid,Node
1,42,1,DN-CEN-89,node88,empty,a,41,CEN,active,1,f0c75c4f-ca44-499e-8f65-1be0b7338bf7,root
1,43,1,DN-CEN-90,node89,empty,a,41,CEN,active,1,16d28158-9c66-4c0a-943a-141c2a6f0981,root
1,44,1,DN-CEN-91,node90,empty,a,41,CEN,active,1,01bdc9c2-bf23-4ffd-921d-a3d21953252c,root
1,45,1,DN-CEN-92,node91,empty,a,41,CEN,active,1,8ea37805-1c8d-4ea8-bb78-311bf5d16a4e,root
2,0,1,DN-CEN-93,node92,empty,a,41,CEN,active,1,9c7f715a-f567-4518-8076-e9d859d0c807,root
2,1,1,DN-CEN-94,node93,empty,a,41,CEN,active,1,b17dfe42-66f2-4ddb-a588-25e7a2328eb9,root
2,2,1,DN-CEN-95,node94,empty,a,41,CEN,active,1,27944329-6d25-49d1-a8f2-2862346d2016,root
2,3,1,DN-CEN-96,node95,empty,a,41,CEN,active,1,b04dff3d-3c59-448c-ac12-3dfd62a9158f,root
2,4,1,DN-CEN-97,node96,empty,a,41,CEN,active,1,fa756103-1fb4-478a-88e2-77e30adb39f5,root
2,5,1,DN-CEN-98,node97,empty,a,41,CEN,active,1,6580fae7-71a3-45fb-b690-bb922f95e313,root
2,6,1,DN-CEN-99,node98,empty,a,41,CEN,active,1,e50ef532-b71f-4ebb-8510-d7cef79bad1f,root
2,7,1,DN-CEN-100,node99,empty,a,41,CEN,active,1,d717b4e7-0799-4ee4-b781-69e44d91b286,root
2,8,1,DN-CEN-101,node100,empty,a,41,CEN,active,1,c0ec24d6-1cf2-476d-ba19-17494adf18ed,root
2,9,1,DN-CEN-102,node101,empty,a,41,CEN,active,1,f3620cf9-8c45-414c-a5da-1e2ae7ba2861,root
2,10,1,DN-CEN-103,node102,empty,a,41,CEN,active,1,f2f59a99-b2f6-4d8f-b6a5-632e85a51074,root
2,11,1,DN-CEN-104,node103,empty,a,41,CEN,active,1,e5d00def-d3e2-4d2d-8f39-385fb3e19a78,root
2,12,1,DN-CEN-105,node104,empty,a,41,CEN,active,1,1cfc0406-2115-4be2-b7f7-3be5d24c0d02,root
2,13,1,DN-CEN-106,node105,empty,a,41,CEN,active,1,2cc59bc4-1b3c-45b4-a605-fd6da3d7b5e9,root
2,14,1,DN-CEN-107,node106,empty,a,41,CEN,active,1,d54f8d9a-a38e-437c-ad1a-e57b13d23b48,root
2,15,1,DN-CEN-108,node107,empty,a,41,CEN,active,1,bd5685a7-56b4-478e-8e7f-3835a4e19f79,root
2,16,1,DN-CEN-109,node108,empty,a,41,CEN,active,1,3b70d641-054d-4d9a-9dae-ab0f11f806ff,root
2,17,1,DN-CEN-110,node109,empty,a,41,CEN,active,1,2bd0f06b-744c-499a-8fd7-86aa2fbe9c1a,root
2,18,1,DN-CEN-111,node110,empty,a,41,CEN,active,1,96a721a5-085c-4780-a130-129b70c34982,root
2,19,1,DN-CEN-112,node111,empty,a,41,CEN,active,1,cd254429-e014-4b65-8429-30d334db20cc,root
2,20,1,DN-CEN-113,node112,empty,a,41,CEN,active,1,57c98e7d-c67e-4525-80ca-ec8caa2c7db1,root
2,21,1,DN-CEN-114,node113,empty,a,41,CEN,active,1,ee227eb4-40a0-4453-8140-021e9c7c60f5,root
2,22,1,DN-CEN-115,node114,empty,a,41,CEN,active,1,ea126061-5737-4137-847e-1a7c01fdcf3a,root
2,23,1,DN-CEN-116,node115,empty,a,41,CEN,active,1,09e37980-27e4-4b25-a9de-5106267fac06,root
2,24,1,DN-CEN-117,node116,empty,a,41,CEN,active,1,fa8cbdef-86b5-4cc9-a0c3-95c4facf6db1,root
2,25,1,DN-CEN-118,node117,empty,a,41,CEN,active,1,62b00a67-49b6-481f-9520-f888eb9ed120,root
2,26,1,DN-CEN-119,node118,empty,a,41,CEN,active,1,13106a88-3fe6-4832-a066-d9eff5fdc9b4,root
2,27,1,DN-CEN-120,node119,empty,a,41,CEN,active,1,631ce4ce-f5db-4fcd-b3b9-ae3a478c231a,root
2,28,1,DN-CEN-121,node120,empty,a,41,CEN,active,1,55da2dad-5ffa-409f-9c3d-91584e9175bd,root
2,29,1,DN-CEN-122,node121,empty,a,41,CEN,active,1,967c2a43-73fd-4082-8da5-c4e408c46bff,root
2,30,1,DN-CEN-123,node122,empty,a,41,CEN,active,1,d61f4561-e0aa-4d54-b656-0e1e776955e1,root
2,31,1,DN-CEN-124,node123,empty,a,41,CEN,active,1,13561adf-0bd8-4f0d-9540-a6fee9415a2c,root
2,32,1,DN-CEN-125,node124,empty,a,41,CEN,active,1,c2c14780-09c9-4da7-bf2c-7af3ef5e7c14,root
2,33,1,DN-CEN-126,node125,empty,a,41,CEN,active,1,9f4f6c05-5b78-4f99-bd34-dbf76ba15f45,root
2,34,1,DN-CEN-127,node126,empty,a,41,CEN,active,1,edbee03e-6847-4949-95e5-a55ef134a4e2,root
