"Latitude","Longitude","Neutral","Code","name","Type","SubNode__-","Warehouse","Area","Status","Level","Guid","X","Y"
"16","59","1","BRYA-WS2-2200","node2199","bin","null","brya","bd","active","1","2199","null","null"
"16","58","1","BRYA-WS2-2163","node2162","bin","null","brya","bd","active","1","2162","null","null"
"16","57","1","BRYA-WS2-2126","node2125","path","null","brya","bd","active","1","2125","null","null"
"16","56","1","BRYA-WS2-2089","node2088","bin","null","brya","bd","active","1","2088","null","null"
"16","55","1","BRYA-WS2-2052","node2051","bin","null","brya","bd","active","1","2051","null","null"
"16","54","1","BRYA-WS2-2015","node2014","path","null","brya","bd","active","1","2014","null","null"
"16","53","1","BRYA-WS2-1978","node1977","bin","null","brya","bd","active","1","1977","null","null"
"16","52","1","BRYA-WS2-1941","node1940","bin","null","brya","bd","active","1","1940","null","null"
"16","51","1","BRYA-WS2-1904","node1903","path","null","brya","bd","active","1","1903","null","null"
"16","50","1","BRYA-WS2-1867","node1866","bin","null","brya","bd","active","1","1866","null","null"
"16","49","1","BRYA-WS2-1830","node1829","bin","null","brya","bd","active","1","1829","null","null"
"16","48","1","BRYA-WS2-1793","node1792","path","null","brya","bd","active","1","1792","null","null"
"16","47","1","BRYA-WS2-1756","node1755","bin","null","brya","bd","active","1","1755","null","null"
"16","46","1","BRYA-WS2-1719","node1718","bin","null","brya","bd","active","1","1718","null","null"
"16","45","1","BRYA-WS2-1682","node1681","path","null","brya","bd","active","1","1681","null","null"
"16","44","1","BRYA-WS2-1645","node1644","bin","null","brya","bd","active","1","1644","null","null"
"16","43","1","BRYA-WS2-1608","node1607","bin","null","brya","bd","active","1","1607","null","null"
"16","42","1","BRYA-WS2-1571","node1570","path","null","brya","bd","active","1","1570","null","null"
"16","41","1","BRYA-WS2-1534","node1533","bin","null","brya","bd","active","1","1533","null","null"
"16","40","1","BRYA-WS2-1497","node1496","bin","null","brya","bd","active","1","1496","null","null"
"16","39","1","BRYA-WS2-1460","node1459","path","null","brya","bd","active","1","1459","null","null"
"16","38","1","BRYA-WS2-1423","node1422","bin","null","brya","bd","active","1","1422","null","null"
"16","37","1","BRYA-WS2-1386","node1385","bin","null","brya","bd","active","1","1385","null","null"
"16","36","1","BRYA-WS2-1349","node1348","path","null","brya","bd","active","1","1348","null","null"
"16","35","1","BRYA-WS2-1312","node1311","bin","null","brya","bd","active","1","1311","null","null"
"16","34","1","BRYA-WS2-1275","node1274","bin","null","brya","bd","active","1","1274","null","null"
"16","33","1","BRYA-WS2-1238","node1237","path","null","brya","bd","active","1","1237","null","null"
"16","32","1","BRYA-WS2-1201","node1200","bin","null","brya","bd","active","1","1200","null","null"
"16","31","1","BRYA-WS2-1164","node1163","bin","null","brya","bd","active","1","1163","null","null"
"16","30","1","BRYA-WS2-1127","node1126","path","null","brya","bd","active","1","1126","null","null"
"16","29","1","BRYA-WS2-1090","node1089","bin","null","brya","bd","active","1","1089","null","null"
"16","28","1","BRYA-WS2-1053","node1052","bin","null","brya","bd","active","1","1052","null","null"
"16","27","1","BRYA-WS2-1016","node1015","path","null","brya","bd","active","1","1015","null","null"
"16","26","1","BRYA-WS2-979","node978","bin","null","brya","bd","active","1","978","null","null"
"16","25","1","BRYA-WS2-942","node941","bin","null","brya","bd","active","1","941","null","null"
"16","24","1","BRYA-WS2-905","node904","path","null","brya","bd","active","1","904","null","null"
"16","23","1","BRYA-WS2-868","node867","bin","null","brya","bd","active","1","867","null","null"
"16","22","1","BRYA-WS2-831","node830","bin","null","brya","bd","active","1","830","null","null"
"16","21","1","BRYA-WS2-794","node793","path","null","brya","bd","active","1","793","null","null"
"16","20","1","BRYA-WS2-757","node756","bin","null","brya","bd","active","1","756","null","null"
"16","19","1","BRYA-WS2-720","node719","bin","null","brya","bd","active","1","719","null","null"
"16","18","1","BRYA-WS2-683","node682","path","null","brya","bd","active","1","682","null","null"
"16","17","1","BRYA-WS2-646","node645","bin","null","brya","bd","active","1","645","null","null"
"16","16","1","BRYA-WS2-609","node608","empty","null","brya","bd","active","1","608","null","null"
"16","15","1","BRYA-WS2-572","node571","path","null","brya","bd","active","1","571","null","null"
"16","14","1","BRYA-WS2-535","node534","bin","null","brya","bd","active","1","534","null","null"
"16","13","1","BRYA-WS2-498","node497","bin","null","brya","bd","active","1","497","null","null"
"16","12","1","BRYA-WS2-461","node460","path","null","brya","bd","active","1","460","null","null"
"16","11","1","BRYA-WS2-424","node423","bin","null","brya","bd","active","1","423","null","null"
"16","10","1","BRYA-WS2-387","node386","bin","null","brya","bd","active","1","386","null","null"
"16","9","1","BRYA-WS2-350","node349","path","null","brya","bd","active","1","349","null","null"
"16","8","1","BRYA-WS2-313","node312","bin","null","brya","bd","active","1","312","null","null"
"16","7","1","BRYA-WS2-276","node275","bin","null","brya","bd","active","1","275","null","null"
"16","6","1","BRYA-WS2-239","node238","path","null","brya","bd","active","1","238","null","null"
"16","5","1","BRYA-WS2-202","node201","bin","null","brya","bd","active","1","201","null","null"
"16","4","1","BRYA-WS2-165","node164","bin","null","brya","bd","active","1","164","null","null"
"16","3","1","BRYA-WS2-128","node127","path","null","brya","bd","active","1","127","null","null"
"16","2","1","BRYA-WS2-91","node90","bin","null","brya","bd","active","1","90","null","null"
"16","1","1","BRYA-WS2-54","node53","bin","null","brya","bd","active","1","53","null","null"
"16","0","1","BRYA-WS2-17","node16","path","null","brya","bd","active","1","16","null","null"
"15","85","1","BRYA-WS2-3161","node3160","bindummy","null","brya","bd","active","1","3160","null","null"
"15","84","1","BRYA-WS2-3124","node3123","bindummy","null","brya","bd","active","1","3123","null","null"
"15","83","1","BRYA-WS2-3087","node3086","bindummy","null","brya","bd","active","1","3086","null","null"
"15","82","1","BRYA-WS2-3050","node3049","bindummy","null","brya","bd","active","1","3049","null","null"
"15","81","1","BRYA-WS2-3013","node3012","bindummy","null","brya","bd","active","1","3012","null","null"
"15","80","1","BRYA-WS2-2976","node2975","bin","null","brya","bd","active","1","2975","null","null"
"15","79","1","BRYA-WS2-2939","node2938","bin","null","brya","bd","active","1","2938","null","null"
"15","78","1","BRYA-WS2-2902","node2901","path","null","brya","bd","active","1","2901","null","null"
"15","77","1","BRYA-WS2-2865","node2864","bin","null","brya","bd","active","1","2864","null","null"
"15","76","1","BRYA-WS2-2828","node2827","bin","null","brya","bd","active","1","2827","null","null"
"15","75","1","BRYA-WS2-2791","node2790","path","null","brya","bd","active","1","2790","null","null"
"15","74","1","BRYA-WS2-2754","node2753","bin","null","brya","bd","active","1","2753","null","null"
"15","73","1","BRYA-WS2-2717","node2716","bin","null","brya","bd","active","1","2716","null","null"
"15","72","1","BRYA-WS2-2680","node2679","path","null","brya","bd","active","1","2679","null","null"
"15","71","1","BRYA-WS2-2643","node2642","bin","null","brya","bd","active","1","2642","null","null"
"15","70","1","BRYA-WS2-2606","node2605","bin","null","brya","bd","active","1","2605","null","null"
"15","69","1","BRYA-WS2-2569","node2568","path","null","brya","bd","active","1","2568","null","null"
"15","68","1","BRYA-WS2-2532","node2531","bin","null","brya","bd","active","1","2531","null","null"
"15","67","1","BRYA-WS2-2495","node2494","bin","null","brya","bd","active","1","2494","null","null"
"15","66","1","BRYA-WS2-2458","node2457","path","null","brya","bd","active","1","2457","null","null"
"15","65","1","BRYA-WS2-2421","node2420","bin","null","brya","bd","active","1","2420","null","null"
"15","64","1","BRYA-WS2-2384","node2383","bin","null","brya","bd","active","1","2383","null","null"
"15","63","1","BRYA-WS2-2347","node2346","path","null","brya","bd","active","1","2346","null","null"
"15","62","1","BRYA-WS2-2310","node2309","bin","null","brya","bd","active","1","2309","null","null"
"15","61","1","BRYA-WS2-2273","node2272","bin","null","brya","bd","active","1","2272","null","null"
"15","60","1","BRYA-WS2-2236","node2235","path","null","brya","bd","active","1","2235","null","null"
"15","59","1","BRYA-WS2-2199","node2198","bin","null","brya","bd","active","1","2198","null","null"
"15","58","1","BRYA-WS2-2162","node2161","bin","null","brya","bd","active","1","2161","null","null"
"15","57","1","BRYA-WS2-2125","node2124","path","null","brya","bd","active","1","2124","null","null"
"15","56","1","BRYA-WS2-2088","node2087","bin","null","brya","bd","active","1","2087","null","null"
"15","55","1","BRYA-WS2-2051","node2050","bin","null","brya","bd","active","1","2050","null","null"
"15","54","1","BRYA-WS2-2014","node2013","path","null","brya","bd","active","1","2013","null","null"
"15","53","1","BRYA-WS2-1977","node1976","bin","null","brya","bd","active","1","1976","null","null"
"15","52","1","BRYA-WS2-1940","node1939","bin","null","brya","bd","active","1","1939","null","null"
"15","51","1","BRYA-WS2-1903","node1902","path","null","brya","bd","active","1","1902","null","null"
"15","50","1","BRYA-WS2-1866","node1865","bin","null","brya","bd","active","1","1865","null","null"
"15","49","1","BRYA-WS2-1829","node1828","bin","null","brya","bd","active","1","1828","null","null"
"15","48","1","BRYA-WS2-1792","node1791","path","null","brya","bd","active","1","1791","null","null"
"15","47","1","BRYA-WS2-1755","node1754","bin","null","brya","bd","active","1","1754","null","null"
"15","46","1","BRYA-WS2-1718","node1717","bin","null","brya","bd","active","1","1717","null","null"
"15","45","1","BRYA-WS2-1681","node1680","path","null","brya","bd","active","1","1680","null","null"
"15","44","1","BRYA-WS2-1644","node1643","bin","null","brya","bd","active","1","1643","null","null"
"15","43","1","BRYA-WS2-1607","node1606","bin","null","brya","bd","active","1","1606","null","null"
"15","42","1","BRYA-WS2-1570","node1569","path","null","brya","bd","active","1","1569","null","null"
"15","41","1","BRYA-WS2-1533","node1532","bin","null","brya","bd","active","1","1532","null","null"
"15","40","1","BRYA-WS2-1496","node1495","bin","null","brya","bd","active","1","1495","null","null"
"15","39","1","BRYA-WS2-1459","node1458","path","null","brya","bd","active","1","1458","null","null"
"15","38","1","BRYA-WS2-1422","node1421","bin","null","brya","bd","active","1","1421","null","null"
"15","37","1","BRYA-WS2-1385","node1384","bin","null","brya","bd","active","1","1384","null","null"
"15","36","1","BRYA-WS2-1348","node1347","path","null","brya","bd","active","1","1347","null","null"
"15","35","1","BRYA-WS2-1311","node1310","bin","null","brya","bd","active","1","1310","null","null"
"15","34","1","BRYA-WS2-1274","node1273","bin","null","brya","bd","active","1","1273","null","null"
"15","33","1","BRYA-WS2-1237","node1236","path","null","brya","bd","active","1","1236","null","null"
"15","32","1","BRYA-WS2-1200","node1199","bin","null","brya","bd","active","1","1199","null","null"
"15","31","1","BRYA-WS2-1163","node1162","bin","null","brya","bd","active","1","1162","null","null"
"15","30","1","BRYA-WS2-1126","node1125","path","null","brya","bd","active","1","1125","null","null"
"15","29","1","BRYA-WS2-1089","node1088","bin","null","brya","bd","active","1","1088","null","null"
"15","28","1","BRYA-WS2-1052","node1051","bin","null","brya","bd","active","1","1051","null","null"
"15","27","1","BRYA-WS2-1015","node1014","path","null","brya","bd","active","1","1014","null","null"
"15","26","1","BRYA-WS2-978","node977","bin","null","brya","bd","active","1","977","null","null"
"15","25","1","BRYA-WS2-941","node940","bin","null","brya","bd","active","1","940","null","null"
"15","24","1","BRYA-WS2-904","node903","path","null","brya","bd","active","1","903","null","null"
"15","23","1","BRYA-WS2-867","node866","bin","null","brya","bd","active","1","866","null","null"
"15","22","1","BRYA-WS2-830","node829","bin","null","brya","bd","active","1","829","null","null"
"15","21","1","BRYA-WS2-793","node792","path","null","brya","bd","active","1","792","null","null"
"15","20","1","BRYA-WS2-756","node755","bin","null","brya","bd","active","1","755","null","null"
"15","19","1","BRYA-WS2-719","node718","bin","null","brya","bd","active","1","718","null","null"
"15","18","1","BRYA-WS2-682","node681","path","null","brya","bd","active","1","681","null","null"
"15","17","1","BRYA-WS2-645","node644","bin","null","brya","bd","active","1","644","null","null"
"15","16","1","BRYA-WS2-608","node607","empty","null","brya","bd","active","1","607","null","null"
"15","15","1","BRYA-WS2-571","node570","path","null","brya","bd","active","1","570","null","null"
"15","14","1","BRYA-WS2-534","node533","bin","null","brya","bd","active","1","533","null","null"
"15","13","1","BRYA-WS2-497","node496","bin","null","brya","bd","active","1","496","null","null"
"15","12","1","BRYA-WS2-460","node459","path","null","brya","bd","active","1","459","null","null"
"15","11","1","BRYA-WS2-423","node422","bin","null","brya","bd","active","1","422","null","null"
"15","10","1","BRYA-WS2-386","node385","bin","null","brya","bd","active","1","385","null","null"
"15","9","1","BRYA-WS2-349","node348","path","null","brya","bd","active","1","348","null","null"
"15","8","1","BRYA-WS2-312","node311","bin","null","brya","bd","active","1","311","null","null"
"15","7","1","BRYA-WS2-275","node274","bin","null","brya","bd","active","1","274","null","null"
"15","6","1","BRYA-WS2-238","node237","path","null","brya","bd","active","1","237","null","null"
"15","5","1","BRYA-WS2-201","node200","bin","null","brya","bd","active","1","200","null","null"
"15","4","1","BRYA-WS2-164","node163","bin","null","brya","bd","active","1","163","null","null"
"15","3","1","BRYA-WS2-127","node126","path","null","brya","bd","active","1","126","null","null"
"15","2","1","BRYA-WS2-90","node89","bin","null","brya","bd","active","1","89","null","null"
"15","1","1","BRYA-WS2-53","node52","bin","null","brya","bd","active","1","52","null","null"
"15","0","1","BRYA-WS2-16","node15","path","null","brya","bd","active","1","15","null","null"
"14","85","1","BRYA-WS2-3160","node3159","bindummy","null","brya","bd","active","1","3159","null","null"
"14","84","1","BRYA-WS2-3123","node3122","bindummy","null","brya","bd","active","1","3122","null","null"
"14","83","1","BRYA-WS2-3086","node3085","bindummy","null","brya","bd","active","1","3085","null","null"
"14","82","1","BRYA-WS2-3049","node3048","bindummy","null","brya","bd","active","1","3048","null","null"
"14","81","1","BRYA-WS2-3012","node3011","bindummy","null","brya","bd","active","1","3011","null","null"
"14","80","1","BRYA-WS2-2975","node2974","bin","null","brya","bd","active","1","2974","null","null"
"14","79","1","BRYA-WS2-2938","node2937","bin","null","brya","bd","active","1","2937","null","null"
"14","78","1","BRYA-WS2-2901","node2900","path","null","brya","bd","active","1","2900","null","null"
"14","77","1","BRYA-WS2-2864","node2863","bin","null","brya","bd","active","1","2863","null","null"
"14","76","1","BRYA-WS2-2827","node2826","bin","null","brya","bd","active","1","2826","null","null"
"14","75","1","BRYA-WS2-2790","node2789","path","null","brya","bd","active","1","2789","null","null"
"14","74","1","BRYA-WS2-2753","node2752","bin","null","brya","bd","active","1","2752","null","null"
"14","73","1","BRYA-WS2-2716","node2715","bin","null","brya","bd","active","1","2715","null","null"
"14","72","1","BRYA-WS2-2679","node2678","path","null","brya","bd","active","1","2678","null","null"
"14","71","1","BRYA-WS2-2642","node2641","bin","null","brya","bd","active","1","2641","null","null"
"14","70","1","BRYA-WS2-2605","node2604","bin","null","brya","bd","active","1","2604","null","null"
"14","69","1","BRYA-WS2-2568","node2567","path","null","brya","bd","active","1","2567","null","null"
"14","68","1","BRYA-WS2-2531","node2530","bin","null","brya","bd","active","1","2530","null","null"
"14","67","1","BRYA-WS2-2494","node2493","bin","null","brya","bd","active","1","2493","null","null"
"14","66","1","BRYA-WS2-2457","node2456","path","null","brya","bd","active","1","2456","null","null"
"14","65","1","BRYA-WS2-2420","node2419","bin","null","brya","bd","active","1","2419","null","null"
"14","64","1","BRYA-WS2-2383","node2382","bin","null","brya","bd","active","1","2382","null","null"
"14","63","1","BRYA-WS2-2346","node2345","path","null","brya","bd","active","1","2345","null","null"
"14","62","1","BRYA-WS2-2309","node2308","bin","null","brya","bd","active","1","2308","null","null"
"14","61","1","BRYA-WS2-2272","node2271","bin","null","brya","bd","active","1","2271","null","null"
"14","60","1","BRYA-WS2-2235","node2234","path","null","brya","bd","active","1","2234","null","null"
"14","59","1","BRYA-WS2-2198","node2197","bin","null","brya","bd","active","1","2197","null","null"
"14","58","1","BRYA-WS2-2161","node2160","bin","null","brya","bd","active","1","2160","null","null"
"14","57","1","BRYA-WS2-2124","node2123","path","null","brya","bd","active","1","2123","null","null"
"14","56","1","BRYA-WS2-2087","node2086","bin","null","brya","bd","active","1","2086","null","null"
"14","55","1","BRYA-WS2-2050","node2049","bin","null","brya","bd","active","1","2049","null","null"
"14","54","1","BRYA-WS2-2013","node2012","path","null","brya","bd","active","1","2012","null","null"
"14","53","1","BRYA-WS2-1976","node1975","bin","null","brya","bd","active","1","1975","null","null"
"14","52","1","BRYA-WS2-1939","node1938","bin","null","brya","bd","active","1","1938","null","null"
"14","51","1","BRYA-WS2-1902","node1901","path","null","brya","bd","active","1","1901","null","null"
"14","50","1","BRYA-WS2-1865","node1864","bin","null","brya","bd","active","1","1864","null","null"
"14","49","1","BRYA-WS2-1828","node1827","bin","null","brya","bd","active","1","1827","null","null"
"14","48","1","BRYA-WS2-1791","node1790","path","null","brya","bd","active","1","1790","null","null"
"14","47","1","BRYA-WS2-1754","node1753","bin","null","brya","bd","active","1","1753","null","null"
"14","46","1","BRYA-WS2-1717","node1716","bin","null","brya","bd","active","1","1716","null","null"
"14","45","1","BRYA-WS2-1680","node1679","path","null","brya","bd","active","1","1679","null","null"
"14","44","1","BRYA-WS2-1643","node1642","bin","null","brya","bd","active","1","1642","null","null"
"14","43","1","BRYA-WS2-1606","node1605","bin","null","brya","bd","active","1","1605","null","null"
"14","42","1","BRYA-WS2-1569","node1568","path","null","brya","bd","active","1","1568","null","null"
"14","41","1","BRYA-WS2-1532","node1531","bin","null","brya","bd","active","1","1531","null","null"
"14","40","1","BRYA-WS2-1495","node1494","bin","null","brya","bd","active","1","1494","null","null"
"14","39","1","BRYA-WS2-1458","node1457","path","null","brya","bd","active","1","1457","null","null"
"14","38","1","BRYA-WS2-1421","node1420","bin","null","brya","bd","active","1","1420","null","null"
"14","37","1","BRYA-WS2-1384","node1383","bin","null","brya","bd","active","1","1383","null","null"
"14","36","1","BRYA-WS2-1347","node1346","path","null","brya","bd","active","1","1346","null","null"
"14","35","1","BRYA-WS2-1310","node1309","bin","null","brya","bd","active","1","1309","null","null"
"14","34","1","BRYA-WS2-1273","node1272","bin","null","brya","bd","active","1","1272","null","null"
"14","33","1","BRYA-WS2-1236","node1235","path","null","brya","bd","active","1","1235","null","null"
"14","32","1","BRYA-WS2-1199","node1198","bin","null","brya","bd","active","1","1198","null","null"
"14","31","1","BRYA-WS2-1162","node1161","bin","null","brya","bd","active","1","1161","null","null"
"14","30","1","BRYA-WS2-1125","node1124","path","null","brya","bd","active","1","1124","null","null"
"14","29","1","BRYA-WS2-1088","node1087","bin","null","brya","bd","active","1","1087","null","null"
"14","28","1","BRYA-WS2-1051","node1050","bin","null","brya","bd","active","1","1050","null","null"
"14","27","1","BRYA-WS2-1014","node1013","path","null","brya","bd","active","1","1013","null","null"
"14","26","1","BRYA-WS2-977","node976","bin","null","brya","bd","active","1","976","null","null"
"14","25","1","BRYA-WS2-940","node939","bin","null","brya","bd","active","1","939","null","null"
"14","24","1","BRYA-WS2-903","node902","path","null","brya","bd","active","1","902","null","null"
"14","23","1","BRYA-WS2-866","node865","bin","null","brya","bd","active","1","865","null","null"
"14","22","1","BRYA-WS2-829","node828","bin","null","brya","bd","active","1","828","null","null"
"14","21","1","BRYA-WS2-792","node791","path","null","brya","bd","active","1","791","null","null"
"14","20","1","BRYA-WS2-755","node754","bin","null","brya","bd","active","1","754","null","null"
"14","19","1","BRYA-WS2-718","node717","bin","null","brya","bd","active","1","717","null","null"
"14","18","1","BRYA-WS2-681","node680","path","null","brya","bd","active","1","680","null","null"
"14","17","1","BRYA-WS2-644","node643","bin","null","brya","bd","active","1","643","null","null"
"14","16","1","BRYA-WS2-607","node606","empty","null","brya","bd","active","1","606","null","null"
"14","15","1","BRYA-WS2-570","node569","path","null","brya","bd","active","1","569","null","null"
"14","14","1","BRYA-WS2-533","node532","bin","null","brya","bd","active","1","532","null","null"
"14","13","1","BRYA-WS2-496","node495","bin","null","brya","bd","active","1","495","null","null"
"14","12","1","BRYA-WS2-459","node458","path","null","brya","bd","active","1","458","null","null"
"14","11","1","BRYA-WS2-422","node421","bin","null","brya","bd","active","1","421","null","null"
"14","10","1","BRYA-WS2-385","node384","bin","null","brya","bd","active","1","384","null","null"
"14","9","1","BRYA-WS2-348","node347","path","null","brya","bd","active","1","347","null","null"
"14","8","1","BRYA-WS2-311","node310","bin","null","brya","bd","active","1","310","null","null"
"14","7","1","BRYA-WS2-274","node273","bin","null","brya","bd","active","1","273","null","null"
"14","6","1","BRYA-WS2-237","node236","path","null","brya","bd","active","1","236","null","null"
"14","5","1","BRYA-WS2-200","node199","bin","null","brya","bd","active","1","199","null","null"
"14","4","1","BRYA-WS2-163","node162","bin","null","brya","bd","active","1","162","null","null"
"14","3","1","BRYA-WS2-126","node125","path","null","brya","bd","active","1","125","null","null"
"14","2","1","BRYA-WS2-89","node88","bin","null","brya","bd","active","1","88","null","null"
"14","1","1","BRYA-WS2-52","node51","bin","null","brya","bd","active","1","51","null","null"
"14","0","1","BRYA-WS2-15","node14","path","null","brya","bd","active","1","14","null","null"
"13","85","1","BRYA-WS2-3159","node3158","bindummy","null","brya","bd","active","1","3158","null","null"
"13","84","1","BRYA-WS2-3122","node3121","bindummy","null","brya","bd","active","1","3121","null","null"
"13","83","1","BRYA-WS2-3085","node3084","bindummy","null","brya","bd","active","1","3084","null","null"
"13","82","1","BRYA-WS2-3048","node3047","bindummy","null","brya","bd","active","1","3047","null","null"
"13","81","1","BRYA-WS2-3011","node3010","bindummy","null","brya","bd","active","1","3010","null","null"
"13","80","1","BRYA-WS2-2974","node2973","bin","null","brya","bd","active","1","2973","null","null"
"13","79","1","BRYA-WS2-2937","node2936","bin","null","brya","bd","active","1","2936","null","null"
"13","78","1","BRYA-WS2-2900","node2899","path","null","brya","bd","active","1","2899","null","null"
"13","77","1","BRYA-WS2-2863","node2862","bin","null","brya","bd","active","1","2862","null","null"
"13","76","1","BRYA-WS2-2826","node2825","bin","null","brya","bd","active","1","2825","null","null"
"13","75","1","BRYA-WS2-2789","node2788","path","null","brya","bd","active","1","2788","null","null"
"13","74","1","BRYA-WS2-2752","node2751","bin","null","brya","bd","active","1","2751","null","null"
"13","73","1","BRYA-WS2-2715","node2714","bin","null","brya","bd","active","1","2714","null","null"
"13","72","1","BRYA-WS2-2678","node2677","path","null","brya","bd","active","1","2677","null","null"
"13","71","1","BRYA-WS2-2641","node2640","bin","null","brya","bd","active","1","2640","null","null"
"13","70","1","BRYA-WS2-2604","node2603","bin","null","brya","bd","active","1","2603","null","null"
"13","69","1","BRYA-WS2-2567","node2566","path","null","brya","bd","active","1","2566","null","null"
"13","68","1","BRYA-WS2-2530","node2529","bin","null","brya","bd","active","1","2529","null","null"
"13","67","1","BRYA-WS2-2493","node2492","bin","null","brya","bd","active","1","2492","null","null"
"13","66","1","BRYA-WS2-2456","node2455","path","null","brya","bd","active","1","2455","null","null"
"13","65","1","BRYA-WS2-2419","node2418","bin","null","brya","bd","active","1","2418","null","null"
"13","64","1","BRYA-WS2-2382","node2381","bin","null","brya","bd","active","1","2381","null","null"
"13","63","1","BRYA-WS2-2345","node2344","path","null","brya","bd","active","1","2344","null","null"
"13","62","1","BRYA-WS2-2308","node2307","bin","null","brya","bd","active","1","2307","null","null"
"13","61","1","BRYA-WS2-2271","node2270","bin","null","brya","bd","active","1","2270","null","null"
"13","60","1","BRYA-WS2-2234","node2233","path","null","brya","bd","active","1","2233","null","null"
"13","59","1","BRYA-WS2-2197","node2196","bin","null","brya","bd","active","1","2196","null","null"
"13","58","1","BRYA-WS2-2160","node2159","bin","null","brya","bd","active","1","2159","null","null"
"13","57","1","BRYA-WS2-2123","node2122","path","null","brya","bd","active","1","2122","null","null"
"13","56","1","BRYA-WS2-2086","node2085","bin","null","brya","bd","active","1","2085","null","null"
"13","55","1","BRYA-WS2-2049","node2048","bin","null","brya","bd","active","1","2048","null","null"
"13","54","1","BRYA-WS2-2012","node2011","path","null","brya","bd","active","1","2011","null","null"
"13","53","1","BRYA-WS2-1975","node1974","bin","null","brya","bd","active","1","1974","null","null"
"13","52","1","BRYA-WS2-1938","node1937","bin","null","brya","bd","active","1","1937","null","null"
"13","51","1","BRYA-WS2-1901","node1900","path","null","brya","bd","active","1","1900","null","null"
"13","50","1","BRYA-WS2-1864","node1863","bin","null","brya","bd","active","1","1863","null","null"
"13","49","1","BRYA-WS2-1827","node1826","bin","null","brya","bd","active","1","1826","null","null"
"13","48","1","BRYA-WS2-1790","node1789","path","null","brya","bd","active","1","1789","null","null"
"13","47","1","BRYA-WS2-1753","node1752","bin","null","brya","bd","active","1","1752","null","null"
"13","46","1","BRYA-WS2-1716","node1715","bin","null","brya","bd","active","1","1715","null","null"
"13","45","1","BRYA-WS2-1679","node1678","path","null","brya","bd","active","1","1678","null","null"
"13","44","1","BRYA-WS2-1642","node1641","bin","null","brya","bd","active","1","1641","null","null"
"13","43","1","BRYA-WS2-1605","node1604","bin","null","brya","bd","active","1","1604","null","null"
"13","42","1","BRYA-WS2-1568","node1567","path","null","brya","bd","active","1","1567","null","null"
"13","41","1","BRYA-WS2-1531","node1530","bin","null","brya","bd","active","1","1530","null","null"
"13","40","1","BRYA-WS2-1494","node1493","bin","null","brya","bd","active","1","1493","null","null"
"13","39","1","BRYA-WS2-1457","node1456","path","null","brya","bd","active","1","1456","null","null"
"13","38","1","BRYA-WS2-1420","node1419","bin","null","brya","bd","active","1","1419","null","null"
"13","37","1","BRYA-WS2-1383","node1382","bin","null","brya","bd","active","1","1382","null","null"
"13","36","1","BRYA-WS2-1346","node1345","path","null","brya","bd","active","1","1345","null","null"
"13","35","1","BRYA-WS2-1309","node1308","bin","null","brya","bd","active","1","1308","null","null"
"13","34","1","BRYA-WS2-1272","node1271","bin","null","brya","bd","active","1","1271","null","null"
"13","33","1","BRYA-WS2-1235","node1234","path","null","brya","bd","active","1","1234","null","null"
"13","32","1","BRYA-WS2-1198","node1197","bin","null","brya","bd","active","1","1197","null","null"
"13","31","1","BRYA-WS2-1161","node1160","bin","null","brya","bd","active","1","1160","null","null"
"13","30","1","BRYA-WS2-1124","node1123","path","null","brya","bd","active","1","1123","null","null"
"13","29","1","BRYA-WS2-1087","node1086","bin","null","brya","bd","active","1","1086","null","null"
"13","28","1","BRYA-WS2-1050","node1049","bin","null","brya","bd","active","1","1049","null","null"
"13","27","1","BRYA-WS2-1013","node1012","path","null","brya","bd","active","1","1012","null","null"
"13","26","1","BRYA-WS2-976","node975","bin","null","brya","bd","active","1","975","null","null"
"13","25","1","BRYA-WS2-939","node938","bin","null","brya","bd","active","1","938","null","null"
"13","24","1","BRYA-WS2-902","node901","path","null","brya","bd","active","1","901","null","null"
"13","23","1","BRYA-WS2-865","node864","bin","null","brya","bd","active","1","864","null","null"
"13","22","1","BRYA-WS2-828","node827","bin","null","brya","bd","active","1","827","null","null"
"13","21","1","BRYA-WS2-791","node790","path","null","brya","bd","active","1","790","null","null"
"13","20","1","BRYA-WS2-754","node753","bin","null","brya","bd","active","1","753","null","null"
"13","19","1","BRYA-WS2-717","node716","bin","null","brya","bd","active","1","716","null","null"
"13","18","1","BRYA-WS2-680","node679","path","null","brya","bd","active","1","679","null","null"
"13","17","1","BRYA-WS2-643","node642","bin","null","brya","bd","active","1","642","null","null"
"13","16","1","BRYA-WS2-606","node605","empty","null","brya","bd","active","1","605","null","null"
"13","15","1","BRYA-WS2-569","node568","path","null","brya","bd","active","1","568","null","null"
"13","14","1","BRYA-WS2-532","node531","bin","null","brya","bd","active","1","531","null","null"
"13","13","1","BRYA-WS2-495","node494","bin","null","brya","bd","active","1","494","null","null"
"13","12","1","BRYA-WS2-458","node457","path","null","brya","bd","active","1","457","null","null"
"13","11","1","BRYA-WS2-421","node420","bin","null","brya","bd","active","1","420","null","null"
"13","10","1","BRYA-WS2-384","node383","bin","null","brya","bd","active","1","383","null","null"
"13","9","1","BRYA-WS2-347","node346","path","null","brya","bd","active","1","346","null","null"
"13","8","1","BRYA-WS2-310","node309","bin","null","brya","bd","active","1","309","null","null"
"13","7","1","BRYA-WS2-273","node272","bin","null","brya","bd","active","1","272","null","null"
