A,B,Latitude,C,D,Longitude,Neutral,Code,Name,Type,SubNode,Warehouse,Area,Status,Level,Guid,Node
27,.0,27.0,18,.0,18.0,1,BRYA-CEN-2341,node2340,bindummy,null,02,BRYA-CEN-01,active,1,693,root
27,.0,27.0,19,.0,19.0,1,BRYA-CEN-2342,node2341,bindummy,null,02,BRYA-CEN-01,active,1,730,root
27,.0,27.0,20,.0,20.0,1,BRYA-CEN-2343,node2342,bin,null,02,BRYA-CEN-01,active,1,767,root
27,.0,27.0,21,.0,21.0,0,BRYA-CEN-2344,node2343,path,null,02,BRYA-CEN-01,active,1,804,root
27,.0,27.0,22,.0,22.0,-1,BRYA-CEN-2345,node2344,bin,null,02,BRYA-CEN-01,active,1,841,root
27,.0,27.0,23,.0,23.0,1,BRYA-CEN-2346,node2345,bin,null,02,BRYA-CEN-01,active,1,878,root
27,.0,27.0,24,.0,24.0,0,BRYA-CEN-2347,node2346,path,null,02,BRYA-CEN-01,active,1,915,root
27,.0,27.0,25,.0,25.0,-1,BRYA-CEN-2348,node2347,bin,null,02,BRYA-CEN-01,active,1,952,root
27,.0,27.0,26,.0,26.0,1,BRYA-CEN-2349,node2348,bin,null,02,BRYA-CEN-01,active,1,989,root
27,.0,27.0,27,.0,27.0,0,BRYA-CEN-2350,node2349,path,null,02,BRYA-CEN-01,active,1,1026,root
27,.0,27.0,28,.0,28.0,-1,BRYA-CEN-2351,node2350,bin,null,02,BRYA-CEN-01,active,1,1063,root
27,.0,27.0,29,.0,29.0,1,BRYA-CEN-2352,node2351,bin,null,02,BRYA-CEN-01,active,1,1100,root
27,.0,27.0,30,.0,30.0,0,BRYA-CEN-2353,node2352,path,null,02,BRYA-CEN-01,active,1,1137,root
27,.0,27.0,31,.0,31.0,-1,BRYA-CEN-2354,node2353,bin,null,02,BRYA-CEN-01,active,1,1174,root
27,.0,27.0,32,.0,32.0,1,BRYA-CEN-2355,node2354,bin,null,02,BRYA-CEN-01,active,1,1211,root
27,.0,27.0,33,.0,33.0,0,BRYA-CEN-2356,node2355,path,null,02,BRYA-CEN-01,active,1,1248,root
27,.0,27.0,34,.0,34.0,-1,BRYA-CEN-2357,node2356,bin,null,02,BRYA-CEN-01,active,1,1285,root
27,.0,27.0,35,.0,35.0,1,BRYA-CEN-2358,node2357,bin,null,02,BRYA-CEN-01,active,1,1322,root
27,.0,27.0,36,.0,36.0,0,BRYA-CEN-2359,node2358,path,null,02,BRYA-CEN-01,active,1,1359,root
27,.0,27.0,37,.0,37.0,-1,BRYA-CEN-2360,node2359,bin,null,02,BRYA-CEN-01,active,1,1396,root
27,.0,27.0,38,.0,38.0,1,BRYA-CEN-2361,node2360,bin,null,02,BRYA-CEN-01,active,1,1433,root
27,.0,27.0,39,.0,39.0,0,BRYA-CEN-2362,node2361,path,null,02,BRYA-CEN-01,active,1,1470,root
27,.0,27.0,40,.0,40.0,-1,BRYA-CEN-2363,node2362,bin,null,02,BRYA-CEN-01,active,1,1507,root
27,.0,27.0,41,.0,41.0,1,BRYA-CEN-2364,node2363,bin,null,02,BRYA-CEN-01,active,1,1544,root
27,.0,27.0,42,.0,42.0,0,BRYA-CEN-2365,node2364,path,null,02,BRYA-CEN-01,active,1,1581,root
27,.0,27.0,43,.0,43.0,-1,BRYA-CEN-2366,node2365,bin,null,02,BRYA-CEN-01,active,1,1618,root
27,.0,27.0,44,.0,44.0,1,BRYA-CEN-2367,node2366,bin,null,02,BRYA-CEN-01,active,1,1655,root
27,.0,27.0,45,.0,45.0,0,BRYA-CEN-2368,node2367,path,null,02,BRYA-CEN-01,active,1,1692,root
27,.0,27.0,46,.0,46.0,-1,BRYA-CEN-2369,node2368,bin,null,02,BRYA-CEN-01,active,1,1729,root
27,.0,27.0,47,.0,47.0,1,BRYA-CEN-2370,node2369,bin,null,02,BRYA-CEN-01,active,1,1766,root
27,.0,27.0,48,.0,48.0,0,BRYA-CEN-2371,node2370,path,null,02,BRYA-CEN-01,active,1,1803,root
27,.0,27.0,49,.0,49.0,-1,BRYA-CEN-2372,node2371,bin,null,02,BRYA-CEN-01,active,1,1840,root
27,.0,27.0,50,.0,50.0,1,BRYA-CEN-2373,node2372,bin,null,02,BRYA-CEN-01,active,1,1877,root
27,.0,27.0,51,.0,51.0,0,BRYA-CEN-2374,node2373,path,null,02,BRYA-CEN-01,active,1,1914,root
27,.0,27.0,52,.0,52.0,-1,BRYA-CEN-2375,node2374,bin,null,02,BRYA-CEN-01,active,1,1951,root
27,.0,27.0,53,.0,53.0,1,BRYA-CEN-2376,node2375,bin,null,02,BRYA-CEN-01,active,1,1988,root
27,.0,27.0,54,.0,54.0,0,BRYA-CEN-2377,node2376,path,null,02,BRYA-CEN-01,active,1,2025,root
27,.0,27.0,55,.0,55.0,-1,BRYA-CEN-2378,node2377,bin,null,02,BRYA-CEN-01,active,1,2062,root
27,.0,27.0,56,.0,56.0,1,BRYA-CEN-2379,node2378,bin,null,02,BRYA-CEN-01,active,1,2099,root
27,.0,27.0,57,.0,57.0,0,BRYA-CEN-2380,node2379,path,null,02,BRYA-CEN-01,active,1,2136,root
27,.0,27.0,58,.0,58.0,-1,BRYA-CEN-2381,node2380,bin,null,02,BRYA-CEN-01,active,1,2173,root
27,.0,27.0,59,.0,59.0,1,BRYA-CEN-2382,node2381,bin,null,02,BRYA-CEN-01,active,1,2210,root
27,.0,27.0,60,.0,60.0,0,BRYA-CEN-2383,node2382,path,null,02,BRYA-CEN-01,active,1,2247,root
27,.0,27.0,61,.0,61.0,-1,BRYA-CEN-2384,node2383,bin,null,02,BRYA-CEN-01,active,1,2284,root
27,.0,27.0,62,.0,62.0,1,BRYA-CEN-2385,node2384,bin,null,02,BRYA-CEN-01,active,1,2321,root
27,.0,27.0,63,.0,63.0,0,BRYA-CEN-2386,node2385,path,null,02,BRYA-CEN-01,active,1,2358,root
27,.0,27.0,64,.0,64.0,-1,BRYA-CEN-2387,node2386,bin,null,02,BRYA-CEN-01,active,1,2395,root
27,.0,27.0,65,.0,65.0,1,BRYA-CEN-2388,node2387,bin,null,02,BRYA-CEN-01,active,1,2432,root
27,.0,27.0,66,.0,66.0,0,BRYA-CEN-2389,node2388,path,null,02,BRYA-CEN-01,active,1,2469,root
27,.0,27.0,67,.0,67.0,-1,BRYA-CEN-2390,node2389,bin,null,02,BRYA-CEN-01,active,1,2506,root
27,.0,27.0,68,.0,68.0,1,BRYA-CEN-2391,node2390,bin,null,02,BRYA-CEN-01,active,1,2543,root
27,.0,27.0,69,.0,69.0,0,BRYA-CEN-2392,node2391,path,null,02,BRYA-CEN-01,active,1,2580,root
27,.0,27.0,70,.0,70.0,-1,BRYA-CEN-2393,node2392,bin,null,02,BRYA-CEN-01,active,1,2617,root
27,.0,27.0,71,.0,71.0,1,BRYA-CEN-2394,node2393,bin,null,02,BRYA-CEN-01,active,1,2654,root
27,.0,27.0,72,.0,72.0,0,BRYA-CEN-2395,node2394,path,null,02,BRYA-CEN-01,active,1,2691,root
27,.0,27.0,73,.0,73.0,-1,BRYA-CEN-2396,node2395,bin,null,02,BRYA-CEN-01,active,1,2728,root
27,.0,27.0,74,.0,74.0,1,BRYA-CEN-2397,node2396,bin,null,02,BRYA-CEN-01,active,1,2765,root
27,.0,27.0,75,.0,75.0,0,BRYA-CEN-2398,node2397,path,null,02,BRYA-CEN-01,active,1,2802,root
27,.0,27.0,76,.0,76.0,-1,BRYA-CEN-2399,node2398,bin,null,02,BRYA-CEN-01,active,1,2839,root
27,.0,27.0,77,.0,77.0,1,BRYA-CEN-2400,node2399,bin,null,02,BRYA-CEN-01,active,1,2876,root
27,.0,27.0,78,.0,78.0,0,BRYA-CEN-2401,node2400,path,null,02,BRYA-CEN-01,active,1,2913,root
27,.0,27.0,79,.0,79.0,-1,BRYA-CEN-2402,node2401,bin,null,02,BRYA-CEN-01,active,1,2950,root
27,.0,27.0,80,.0,80.0,1,BRYA-CEN-2403,node2402,bin,null,02,BRYA-CEN-01,active,1,2987,root
27,.0,27.0,81,.0,81.0,0,BRYA-CEN-2404,node2403,path,null,02,BRYA-CEN-01,active,1,3024,root
27,.0,27.0,82,.0,82.0,1,BRYA-CEN-2405,node2404,bin,null,02,BRYA-CEN-01,active,1,3061,root
27,.0,27.0,83,.0,83.0,-1,BRYA-CEN-2406,node2405,bin,null,02,BRYA-CEN-01,active,1,3098,root
27,.0,27.0,84,.0,84.0,0,BRYA-CEN-2407,node2406,path,null,02,BRYA-CEN-01,active,1,3135,root
27,.0,27.0,85,.0,85.0,1,BRYA-CEN-2408,node2407,bin,null,02,BRYA-CEN-01,active,1,3172,root
28,.0,28.0,0,.0,0.0,2,BRYA-CEN-2409,node2408,empty,null,02,BRYA-CEN-01,active,1,28,root
28,.0,28.0,1,.0,1.0,2,BRYA-CEN-2410,node2409,empty,null,02,BRYA-CEN-01,active,1,65,root
28,.0,28.0,2,.0,2.0,2,BRYA-CEN-2411,node2410,empty,null,02,BRYA-CEN-01,active,1,102,root
28,.0,28.0,3,.0,3.0,2,BRYA-CEN-2412,node2411,empty,null,02,BRYA-CEN-01,active,1,139,root
28,.0,28.0,4,.0,4.0,2,BRYA-CEN-2413,node2412,empty,null,02,BRYA-CEN-01,active,1,176,root
28,.0,28.0,5,.0,5.0,2,BRYA-CEN-2414,node2413,empty,null,02,BRYA-CEN-01,active,1,213,root
28,.0,28.0,6,.0,6.0,2,BRYA-CEN-2415,node2414,empty,null,02,BRYA-CEN-01,active,1,250,root
28,.0,28.0,7,.0,7.0,2,BRYA-CEN-2416,node2415,empty,null,02,BRYA-CEN-01,active,1,287,root
28,.0,28.0,8,.0,8.0,2,BRYA-CEN-2417,node2416,empty,null,02,BRYA-CEN-01,active,1,324,root
28,.0,28.0,9,.0,9.0,2,BRYA-CEN-2418,node2417,empty,null,02,BRYA-CEN-01,active,1,361,root
28,.0,28.0,10,.0,10.0,2,BRYA-CEN-2419,node2418,empty,null,02,BRYA-CEN-01,active,1,398,root
28,.0,28.0,11,.0,11.0,1,BRYA-CEN-2420,node2419,bin,null,02,BRYA-CEN-01,active,1,435,root
28,.0,28.0,12,.0,12.0,0,BRYA-CEN-2421,node2420,path,null,02,BRYA-CEN-01,active,1,472,root
28,.0,28.0,13,.0,13.0,-1,BRYA-CEN-2422,node2421,bin,null,02,BRYA-CEN-01,active,1,509,root
28,.0,28.0,14,.0,14.0,0,BRYA-CEN-2423,node2422,path,null,02,BRYA-CEN-01,active,1,546,root
28,.0,28.0,15,.0,15.0,1,BRYA-CEN-2424,node2423,bin,null,02,BRYA-CEN-01,active,1,583,root
28,.0,28.0,16,.0,16.0,2,BRYA-CEN-2425,node2424,empty,null,02,BRYA-CEN-01,active,1,620,root
28,.0,28.0,17,.0,17.0,1,BRYA-CEN-2426,node2425,bindummy,null,02,BRYA-CEN-01,active,1,657,root
28,.0,28.0,18,.0,18.0,1,BRYA-CEN-2427,node2426,bindummy,null,02,BRYA-CEN-01,active,1,694,root
28,.0,28.0,19,.0,19.0,1,BRYA-CEN-2428,node2427,bindummy,null,02,BRYA-CEN-01,active,1,731,root
28,.0,28.0,20,.0,20.0,1,BRYA-CEN-2429,node2428,bin,null,02,BRYA-CEN-01,active,1,768,root
28,.0,28.0,21,.0,21.0,0,BRYA-CEN-2430,node2429,path,null,02,BRYA-CEN-01,active,1,805,root
28,.0,28.0,22,.0,22.0,-1,BRYA-CEN-2431,node2430,bin,null,02,BRYA-CEN-01,active,1,842,root
28,.0,28.0,23,.0,23.0,1,BRYA-CEN-2432,node2431,bin,null,02,BRYA-CEN-01,active,1,879,root
28,.0,28.0,24,.0,24.0,0,BRYA-CEN-2433,node2432,path,null,02,BRYA-CEN-01,active,1,916,root
28,.0,28.0,25,.0,25.0,-1,BRYA-CEN-2434,node2433,bin,null,02,BRYA-CEN-01,active,1,953,root
28,.0,28.0,26,.0,26.0,1,BRYA-CEN-2435,node2434,bin,null,02,BRYA-CEN-01,active,1,990,root
28,.0,28.0,27,.0,27.0,0,BRYA-CEN-2436,node2435,path,null,02,BRYA-CEN-01,active,1,1027,root
28,.0,28.0,28,.0,28.0,-1,BRYA-CEN-2437,node2436,bin,null,02,BRYA-CEN-01,active,1,1064,root
28,.0,28.0,29,.0,29.0,1,BRYA-CEN-2438,node2437,bin,null,02,BRYA-CEN-01,active,1,1101,root
28,.0,28.0,30,.0,30.0,0,BRYA-CEN-2439,node2438,path,null,02,BRYA-CEN-01,active,1,1138,root
28,.0,28.0,31,.0,31.0,-1,BRYA-CEN-2440,node2439,bin,null,02,BRYA-CEN-01,active,1,1175,root
28,.0,28.0,32,.0,32.0,1,BRYA-CEN-2441,node2440,bin,null,02,BRYA-CEN-01,active,1,1212,root
28,.0,28.0,33,.0,33.0,0,BRYA-CEN-2442,node2441,path,null,02,BRYA-CEN-01,active,1,1249,root
28,.0,28.0,34,.0,34.0,-1,BRYA-CEN-2443,node2442,bin,null,02,BRYA-CEN-01,active,1,1286,root
28,.0,28.0,35,.0,35.0,1,BRYA-CEN-2444,node2443,bin,null,02,BRYA-CEN-01,active,1,1323,root
28,.0,28.0,36,.0,36.0,0,BRYA-CEN-2445,node2444,path,null,02,BRYA-CEN-01,active,1,1360,root
28,.0,28.0,37,.0,37.0,-1,BRYA-CEN-2446,node2445,bin,null,02,BRYA-CEN-01,active,1,1397,root
28,.0,28.0,38,.0,38.0,1,BRYA-CEN-2447,node2446,bin,null,02,BRYA-CEN-01,active,1,1434,root
28,.0,28.0,39,.0,39.0,0,BRYA-CEN-2448,node2447,path,null,02,BRYA-CEN-01,active,1,1471,root
28,.0,28.0,40,.0,40.0,-1,BRYA-CEN-2449,node2448,bin,null,02,BRYA-CEN-01,active,1,1508,root
28,.0,28.0,41,.0,41.0,1,BRYA-CEN-2450,node2449,bin,null,02,BRYA-CEN-01,active,1,1545,root
28,.0,28.0,42,.0,42.0,0,BRYA-CEN-2451,node2450,path,null,02,BRYA-CEN-01,active,1,1582,root
28,.0,28.0,43,.0,43.0,-1,BRYA-CEN-2452,node2451,bin,null,02,BRYA-CEN-01,active,1,1619,root
28,.0,28.0,44,.0,44.0,1,BRYA-CEN-2453,node2452,bin,null,02,BRYA-CEN-01,active,1,1656,root
28,.0,28.0,45,.0,45.0,0,BRYA-CEN-2454,node2453,path,null,02,BRYA-CEN-01,active,1,1693,root
28,.0,28.0,46,.0,46.0,-1,BRYA-CEN-2455,node2454,bin,null,02,BRYA-CEN-01,active,1,1730,root
28,.0,28.0,47,.0,47.0,1,BRYA-CEN-2456,node2455,bin,null,02,BRYA-CEN-01,active,1,1767,root
28,.0,28.0,48,.0,48.0,0,BRYA-CEN-2457,node2456,path,null,02,BRYA-CEN-01,active,1,1804,root
28,.0,28.0,49,.0,49.0,-1,BRYA-CEN-2458,node2457,bin,null,02,BRYA-CEN-01,active,1,1841,root
28,.0,28.0,50,.0,50.0,1,BRYA-CEN-2459,node2458,bin,null,02,BRYA-CEN-01,active,1,1878,root
28,.0,28.0,51,.0,51.0,0,BRYA-CEN-2460,node2459,path,null,02,BRYA-CEN-01,active,1,1915,root
28,.0,28.0,52,.0,52.0,-1,BRYA-CEN-2461,node2460,bin,null,02,BRYA-CEN-01,active,1,1952,root
28,.0,28.0,53,.0,53.0,1,BRYA-CEN-2462,node2461,bin,null,02,BRYA-CEN-01,active,1,1989,root
28,.0,28.0,54,.0,54.0,0,BRYA-CEN-2463,node2462,path,null,02,BRYA-CEN-01,active,1,2026,root
28,.0,28.0,55,.0,55.0,-1,BRYA-CEN-2464,node2463,bin,null,02,BRYA-CEN-01,active,1,2063,root
28,.0,28.0,56,.0,56.0,1,BRYA-CEN-2465,node2464,bin,null,02,BRYA-CEN-01,active,1,2100,root
28,.0,28.0,57,.0,57.0,0,BRYA-CEN-2466,node2465,path,null,02,BRYA-CEN-01,active,1,2137,root
28,.0,28.0,58,.0,58.0,-1,BRYA-CEN-2467,node2466,bin,null,02,BRYA-CEN-01,active,1,2174,root
28,.0,28.0,59,.0,59.0,1,BRYA-CEN-2468,node2467,bin,null,02,BRYA-CEN-01,active,1,2211,root
28,.0,28.0,60,.0,60.0,0,BRYA-CEN-2469,node2468,path,null,02,BRYA-CEN-01,active,1,2248,root
28,.0,28.0,61,.0,61.0,-1,BRYA-CEN-2470,node2469,bin,null,02,BRYA-CEN-01,active,1,2285,root
28,.0,28.0,62,.0,62.0,1,BRYA-CEN-2471,node2470,bin,null,02,BRYA-CEN-01,active,1,2322,root
28,.0,28.0,63,.0,63.0,0,BRYA-CEN-2472,node2471,path,null,02,BRYA-CEN-01,active,1,2359,root
28,.0,28.0,64,.0,64.0,-1,BRYA-CEN-2473,node2472,bin,null,02,BRYA-CEN-01,active,1,2396,root
28,.0,28.0,65,.0,65.0,1,BRYA-CEN-2474,node2473,bin,null,02,BRYA-CEN-01,active,1,2433,root
28,.0,28.0,66,.0,66.0,0,BRYA-CEN-2475,node2474,path,null,02,BRYA-CEN-01,active,1,2470,root
28,.0,28.0,67,.0,67.0,-1,BRYA-CEN-2476,node2475,bin,null,02,BRYA-CEN-01,active,1,2507,root
28,.0,28.0,68,.0,68.0,1,BRYA-CEN-2477,node2476,bin,null,02,BRYA-CEN-01,active,1,2544,root
28,.0,28.0,69,.0,69.0,0,BRYA-CEN-2478,node2477,path,null,02,BRYA-CEN-01,active,1,2581,root
28,.0,28.0,70,.0,70.0,-1,BRYA-CEN-2479,node2478,bin,null,02,BRYA-CEN-01,active,1,2618,root
28,.0,28.0,71,.0,71.0,1,BRYA-CEN-2480,node2479,bin,null,02,BRYA-CEN-01,active,1,2655,root
28,.0,28.0,72,.0,72.0,0,BRYA-CEN-2481,node2480,path,null,02,BRYA-CEN-01,active,1,2692,root
28,.0,28.0,73,.0,73.0,-1,BRYA-CEN-2482,node2481,bin,null,02,BRYA-CEN-01,active,1,2729,root
28,.0,28.0,74,.0,74.0,1,BRYA-CEN-2483,node2482,bin,null,02,BRYA-CEN-01,active,1,2766,root
28,.0,28.0,75,.0,75.0,0,BRYA-CEN-2484,node2483,path,null,02,BRYA-CEN-01,active,1,2803,root
28,.0,28.0,76,.0,76.0,-1,BRYA-CEN-2485,node2484,bin,null,02,BRYA-CEN-01,active,1,2840,root
28,.0,28.0,77,.0,77.0,1,BRYA-CEN-2486,node2485,bin,null,02,BRYA-CEN-01,active,1,2877,root
28,.0,28.0,78,.0,78.0,0,BRYA-CEN-2487,node2486,path,null,02,BRYA-CEN-01,active,1,2914,root
28,.0,28.0,79,.0,79.0,-1,BRYA-CEN-2488,node2487,bin,null,02,BRYA-CEN-01,active,1,2951,root
28,.0,28.0,80,.0,80.0,1,BRYA-CEN-2489,node2488,bin,null,02,BRYA-CEN-01,active,1,2988,root
28,.0,28.0,81,.0,81.0,0,BRYA-CEN-2490,node2489,path,null,02,BRYA-CEN-01,active,1,3025,root
28,.0,28.0,82,.0,82.0,1,BRYA-CEN-2491,node2490,bin,null,02,BRYA-CEN-01,active,1,3062,root
28,.0,28.0,83,.0,83.0,-1,BRYA-CEN-2492,node2491,bin,null,02,BRYA-CEN-01,active,1,3099,root
28,.0,28.0,84,.0,84.0,0,BRYA-CEN-2493,node2492,path,null,02,BRYA-CEN-01,active,1,3136,root
28,.0,28.0,85,.0,85.0,1,BRYA-CEN-2494,node2493,bin,null,02,BRYA-CEN-01,active,1,3173,root
29,.0,29.0,0,.0,0.0,2,BRYA-CEN-2495,node2494,empty,null,02,BRYA-CEN-01,active,1,29,root
29,.0,29.0,1,.0,1.0,2,BRYA-CEN-2496,node2495,empty,null,02,BRYA-CEN-01,active,1,66,root
29,.0,29.0,2,.0,2.0,2,BRYA-CEN-2497,node2496,empty,null,02,BRYA-CEN-01,active,1,103,root
29,.0,29.0,3,.0,3.0,2,BRYA-CEN-2498,node2497,empty,null,02,BRYA-CEN-01,active,1,140,root
29,.0,29.0,4,.0,4.0,2,BRYA-CEN-2499,node2498,empty,null,02,BRYA-CEN-01,active,1,177,root
29,.0,29.0,5,.0,5.0,2,BRYA-CEN-2500,node2499,empty,null,02,BRYA-CEN-01,active,1,214,root
29,.0,29.0,6,.0,6.0,2,BRYA-CEN-2501,node2500,empty,null,02,BRYA-CEN-01,active,1,251,root
29,.0,29.0,7,.0,7.0,2,BRYA-CEN-2502,node2501,empty,null,02,BRYA-CEN-01,active,1,288,root
29,.0,29.0,8,.0,8.0,2,BRYA-CEN-2503,node2502,empty,null,02,BRYA-CEN-01,active,1,325,root
29,.0,29.0,9,.0,9.0,2,BRYA-CEN-2504,node2503,empty,null,02,BRYA-CEN-01,active,1,362,root
29,.0,29.0,10,.0,10.0,2,BRYA-CEN-2505,node2504,empty,null,02,BRYA-CEN-01,active,1,399,root
29,.0,29.0,11,.0,11.0,1,BRYA-CEN-2506,node2505,bin,null,02,BRYA-CEN-01,active,1,436,root
29,.0,29.0,12,.0,12.0,0,BRYA-CEN-2507,node2506,path,null,02,BRYA-CEN-01,active,1,473,root
29,.0,29.0,13,.0,13.0,-1,BRYA-CEN-2508,node2507,bin,null,02,BRYA-CEN-01,active,1,510,root
29,.0,29.0,14,.0,14.0,0,BRYA-CEN-2509,node2508,path,null,02,BRYA-CEN-01,active,1,547,root
29,.0,29.0,15,.0,15.0,1,BRYA-CEN-2510,node2509,bin,null,02,BRYA-CEN-01,active,1,584,root
29,.0,29.0,16,.0,16.0,2,BRYA-CEN-2511,node2510,empty,null,02,BRYA-CEN-01,active,1,621,root
29,.0,29.0,17,.0,17.0,1,BRYA-CEN-2512,node2511,bindummy,null,02,BRYA-CEN-01,active,1,658,root
29,.0,29.0,18,.0,18.0,1,BRYA-CEN-2513,node2512,bindummy,null,02,BRYA-CEN-01,active,1,695,root
29,.0,29.0,19,.0,19.0,1,BRYA-CEN-2514,node2513,bindummy,null,02,BRYA-CEN-01,active,1,732,root
29,.0,29.0,20,.0,20.0,1,BRYA-CEN-2515,node2514,bin,null,02,BRYA-CEN-01,active,1,769,root
29,.0,29.0,21,.0,21.0,0,BRYA-CEN-2516,node2515,path,null,02,BRYA-CEN-01,active,1,806,root
29,.0,29.0,22,.0,22.0,-1,BRYA-CEN-2517,node2516,bin,null,02,BRYA-CEN-01,active,1,843,root
29,.0,29.0,23,.0,23.0,1,BRYA-CEN-2518,node2517,bin,null,02,BRYA-CEN-01,active,1,880,root
29,.0,29.0,24,.0,24.0,0,BRYA-CEN-2519,node2518,path,null,02,BRYA-CEN-01,active,1,917,root
29,.0,29.0,25,.0,25.0,-1,BRYA-CEN-2520,node2519,bin,null,02,BRYA-CEN-01,active,1,954,root
29,.0,29.0,26,.0,26.0,1,BRYA-CEN-2521,node2520,bin,null,02,BRYA-CEN-01,active,1,991,root
29,.0,29.0,27,.0,27.0,0,BRYA-CEN-2522,node2521,path,null,02,BRYA-CEN-01,active,1,1028,root
29,.0,29.0,28,.0,28.0,-1,BRYA-CEN-2523,node2522,bin,null,02,BRYA-CEN-01,active,1,1065,root
29,.0,29.0,29,.0,29.0,1,BRYA-CEN-2524,node2523,bin,null,02,BRYA-CEN-01,active,1,1102,root
29,.0,29.0,30,.0,30.0,0,BRYA-CEN-2525,node2524,path,null,02,BRYA-CEN-01,active,1,1139,root
29,.0,29.0,31,.0,31.0,-1,BRYA-CEN-2526,node2525,bin,null,02,BRYA-CEN-01,active,1,1176,root
29,.0,29.0,32,.0,32.0,1,BRYA-CEN-2527,node2526,bin,null,02,BRYA-CEN-01,active,1,1213,root
29,.0,29.0,33,.0,33.0,0,BRYA-CEN-2528,node2527,path,null,02,BRYA-CEN-01,active,1,1250,root
29,.0,29.0,34,.0,34.0,-1,BRYA-CEN-2529,node2528,bin,null,02,BRYA-CEN-01,active,1,1287,root
29,.0,29.0,35,.0,35.0,1,BRYA-CEN-2530,node2529,bin,null,02,BRYA-CEN-01,active,1,1324,root
29,.0,29.0,36,.0,36.0,0,BRYA-CEN-2531,node2530,path,null,02,BRYA-CEN-01,active,1,1361,root
29,.0,29.0,37,.0,37.0,-1,BRYA-CEN-2532,node2531,bin,null,02,BRYA-CEN-01,active,1,1398,root
29,.0,29.0,38,.0,38.0,1,BRYA-CEN-2533,node2532,bin,null,02,BRYA-CEN-01,active,1,1435,root
29,.0,29.0,39,.0,39.0,0,BRYA-CEN-2534,node2533,path,null,02,BRYA-CEN-01,active,1,1472,root
29,.0,29.0,40,.0,40.0,-1,BRYA-CEN-2535,node2534,bin,null,02,BRYA-CEN-01,active,1,1509,root
29,.0,29.0,41,.0,41.0,1,BRYA-CEN-2536,node2535,bin,null,02,BRYA-CEN-01,active,1,1546,root
29,.0,29.0,42,.0,42.0,0,BRYA-CEN-2537,node2536,path,null,02,BRYA-CEN-01,active,1,1583,root
29,.0,29.0,43,.0,43.0,-1,BRYA-CEN-2538,node2537,bin,null,02,BRYA-CEN-01,active,1,1620,root
29,.0,29.0,44,.0,44.0,1,BRYA-CEN-2539,node2538,bin,null,02,BRYA-CEN-01,active,1,1657,root
29,.0,29.0,45,.0,45.0,0,BRYA-CEN-2540,node2539,path,null,02,BRYA-CEN-01,active,1,1694,root
29,.0,29.0,46,.0,46.0,-1,BRYA-CEN-2541,node2540,bin,null,02,BRYA-CEN-01,active,1,1731,root
29,.0,29.0,47,.0,47.0,1,BRYA-CEN-2542,node2541,bin,null,02,BRYA-CEN-01,active,1,1768,root
29,.0,29.0,48,.0,48.0,0,BRYA-CEN-2543,node2542,path,null,02,BRYA-CEN-01,active,1,1805,root
29,.0,29.0,49,.0,49.0,-1,BRYA-CEN-2544,node2543,bin,null,02,BRYA-CEN-01,active,1,1842,root
29,.0,29.0,50,.0,50.0,1,BRYA-CEN-2545,node2544,bin,null,02,BRYA-CEN-01,active,1,1879,root
29,.0,29.0,51,.0,51.0,0,BRYA-CEN-2546,node2545,path,null,02,BRYA-CEN-01,active,1,1916,root
29,.0,29.0,52,.0,52.0,-1,BRYA-CEN-2547,node2546,bin,null,02,BRYA-CEN-01,active,1,1953,root
29,.0,29.0,53,.0,53.0,1,BRYA-CEN-2548,node2547,bin,null,02,BRYA-CEN-01,active,1,1990,root
29,.0,29.0,54,.0,54.0,0,BRYA-CEN-2549,node2548,path,null,02,BRYA-CEN-01,active,1,2027,root
29,.0,29.0,55,.0,55.0,-1,BRYA-CEN-2550,node2549,bin,null,02,BRYA-CEN-01,active,1,2064,root
29,.0,29.0,56,.0,56.0,1,BRYA-CEN-2551,node2550,bin,null,02,BRYA-CEN-01,active,1,2101,root
29,.0,29.0,57,.0,57.0,0,BRYA-CEN-2552,node2551,path,null,02,BRYA-CEN-01,active,1,2138,root
29,.0,29.0,58,.0,58.0,-1,BRYA-CEN-2553,node2552,bin,null,02,BRYA-CEN-01,active,1,2175,root
29,.0,29.0,59,.0,59.0,1,BRYA-CEN-2554,node2553,bin,null,02,BRYA-CEN-01,active,1,2212,root
29,.0,29.0,60,.0,60.0,0,BRYA-CEN-2555,node2554,path,null,02,BRYA-CEN-01,active,1,2249,root
29,.0,29.0,61,.0,61.0,-1,BRYA-CEN-2556,node2555,bin,null,02,BRYA-CEN-01,active,1,2286,root
29,.0,29.0,62,.0,62.0,1,BRYA-CEN-2557,node2556,bin,null,02,BRYA-CEN-01,active,1,2323,root
29,.0,29.0,63,.0,63.0,0,BRYA-CEN-2558,node2557,path,null,02,BRYA-CEN-01,active,1,2360,root
29,.0,29.0,64,.0,64.0,-1,BRYA-CEN-2559,node2558,bin,null,02,BRYA-CEN-01,active,1,2397,root
29,.0,29.0,65,.0,65.0,1,BRYA-CEN-2560,node2559,bin,null,02,BRYA-CEN-01,active,1,2434,root
29,.0,29.0,66,.0,66.0,0,BRYA-CEN-2561,node2560,path,null,02,BRYA-CEN-01,active,1,2471,root
29,.0,29.0,67,.0,67.0,-1,BRYA-CEN-2562,node2561,bin,null,02,BRYA-CEN-01,active,1,2508,root
